,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2010-01-04,10.197308587944368,10.350167123353403,10.333402010816577,11.02754648638108,8969057.646915745,-0.2920068018188573,-0.7809079495940718,-0.4294746652300905,0.4480363801654317,-200725.1313695591,10.597494673789406
1,2010-01-05,10.710000038146973,10.86750030517578,10.875,10.65250015258789,9369600.0,0.5126914502026043,0.5173331818223765,0.5415979891834226,-0.37504633379318975,400542.353084255,10.86750030517578
2,2010-01-06,10.8149995803833,11.03499984741211,11.037500381469728,10.787500381469728,13144800.0,0.10499954223632812,0.1674995422363299,0.16250038146972834,0.1350002288818377,3775200.0,11.03499984741211
3,2010-01-07,11.414999961853027,11.487500190734863,11.609999656677246,11.390000343322754,23984800.0,0.6000003814697266,0.4525003433227539,0.5724992752075178,0.6024999618530256,10840000.0,11.487500190734863
4,2010-01-08,11.255000114440918,11.265000343322754,11.335000038146973,11.19499969482422,15926000.0,-0.15999984741210938,-0.22249984741210938,-0.27499961853027344,-0.19500064849853338,-8058800.0,11.265000343322754
5,2010-01-11,11.300000190734863,11.31999969482422,11.335000038146973,11.130000114440918,10197600.0,0.04500007629394531,0.05499935150146662,0.0,-0.06499958038330256,-5728400.0,11.31999969482422
6,2010-01-12,11.292499542236328,11.362500190734863,11.375,11.262499809265137,9478400.0,-0.007500648498535156,0.042500495910642755,0.039999961853027344,0.13249969482421875,-719200.0,11.362500190734863
7,2010-01-13,11.414999961853027,11.482500076293944,11.515000343322754,11.375,7983600.0,0.12250041961669922,0.11999988555908025,0.1400003433227539,0.11250019073486328,-1494800.0,11.482500076293944
8,2010-01-14,11.432499885559082,11.399999618530272,11.470000267028809,11.38249969482422,8125600.0,0.017499923706054688,-0.08250045776367188,-0.04500007629394531,0.007499694824220526,142000.0,11.399999618530272
9,2010-01-15,11.447500228881836,11.220000267028809,11.452500343322754,11.199999809265137,6539600.0,0.015000343322753906,-0.17999935150146307,-0.017499923706054688,-0.1824998855590838,-1586000.0,11.220000267028809
10,2010-01-19,11.234999656677246,11.44499969482422,11.46500015258789,11.232500076293944,6678400.0,-0.21250057220458984,0.22499942779541193,0.012499809265136719,0.03250026702880682,138800.0,11.44499969482422
11,2010-01-20,11.390000343322754,11.3149995803833,11.414999961853027,11.210000038146973,5241600.0,0.1550006866455078,-0.13000011444091975,-0.05000019073486328,-0.02250003814697088,-1436800.0,11.3149995803833
12,2010-01-21,11.342499732971191,11.107500076293944,11.390000343322754,11.09000015258789,8160000.0,-0.0475006103515625,-0.20749950408935725,-0.024999618530273438,-0.11999988555908203,2918400.0,11.107500076293944
13,2010-01-22,11.03499984741211,10.957500457763672,11.204999923706056,10.94499969482422,9143600.0,-0.30749988555908203,-0.14999961853027166,-0.18500041961669744,-0.1450004577636701,983600.0,10.957500457763672
14,2010-01-25,11.03499984741211,11.087499618530272,11.140000343322754,11.0024995803833,10186400.0,0.0,0.1299991607665998,-0.06499958038330256,0.057499885559080255,1042800.0,11.087499618530272
15,2010-01-26,11.050000190734863,11.300000190734863,11.350000381469728,11.010000228881836,10211600.0,0.015000343322753906,0.21250057220459162,0.21000003814697443,0.007500648498535156,25200.0,11.300000190734863
16,2010-01-27,11.385000228881836,11.5024995803833,11.515000343322754,11.212499618530272,12769600.0,0.33500003814697266,0.2024993896484375,0.16499996185302557,0.20249938964843572,2558000.0,11.5024995803833
