,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2010-01-04,60.9706971121445,58.26587326312459,57.851139368969214,59.02999322185907,2819873.643064804,-0.3432641433507868,1.6949159794514088,0.8247811259576636,1.8616273052237489,-19622.77619015146,60.357703014763565
1,2010-01-05,59.2599983215332,59.22999954223633,59.41999816894531,58.84000015258789,2775800.0,-1.7106987906112963,0.9641262791117384,1.5688587999760983,-0.18999306927118198,-44073.64306480391,59.22999954223633
2,2010-01-06,59.06999969482422,60.0,60.04999923706055,59.0,3722900.0,-0.18999862670898438,0.7700004577636719,0.6300010681152344,0.15999984741210938,947100.0,60.0
3,2010-01-07,60.08000183105469,59.709999084472656,60.43999862670898,59.2599983215332,4527600.0,1.0100021362304688,-0.29000091552734375,0.3899993896484304,0.2599983215332031,804700.0,59.709999084472656
4,2010-01-08,59.470001220703125,59.27999877929688,59.61000061035156,59.09999847412109,2348300.0,-0.6100006103515625,-0.43000030517577414,-0.8299980163574148,-0.15999984741211648,-2179300.0,59.27999877929688
5,2010-01-11,59.209999084472656,59.34999847412109,59.41999816894531,59.0,1830400.0,-0.26000213623046875,0.06999969482420454,-0.19000244140625,-0.09999847412108664,-517900.0,59.34999847412109
6,2010-01-12,59.22999954223633,59.02999877929688,59.38999938964844,58.720001220703125,2113300.0,0.020000457763671875,-0.31999969482420454,-0.029998779296875,-0.279998779296875,282900.0,59.02999877929688
7,2010-01-13,59.11000061035156,59.400001525878906,59.59000015258789,58.93999862670898,2051500.0,-0.11999893188476562,0.37000274658202414,0.20000076293945312,0.21999740600585227,-61800.0,59.400001525878906
8,2010-01-14,59.119998931884766,58.720001220703125,59.25,58.709999084472656,2145700.0,0.009998321533203125,-0.6800003051757812,-0.3400001525878906,-0.22999954223632102,94200.0,58.720001220703125
9,2010-01-15,58.9900016784668,58.790000915527344,58.9900016784668,58.43000030517578,3081700.0,-0.12999725341796875,0.06999969482421875,-0.2599983215332031,-0.279998779296875,936000.0,58.790000915527344
10,2010-01-19,59.16999816894531,58.95000076293945,59.27999877929688,58.790000915527344,2558200.0,0.17999649047851562,0.15999984741210938,0.28999710083008523,0.3600006103515625,-523500.0,58.95000076293945
11,2010-01-20,58.47999954223633,58.27000045776367,58.68000030517578,57.619998931884766,4484600.0,-0.6899986267089844,-0.6800003051757812,-0.5999984741211009,-1.1700019836425781,1926400.0,58.27000045776367
12,2010-01-21,58.130001068115234,57.52000045776367,58.59999847412109,57.34999847412109,3456800.0,-0.34999847412109375,-0.75,-0.0800018310546946,-0.270000457763679,-1027800.0,57.52000045776367
13,2010-01-22,57.400001525878906,57.06999969482422,57.959999084472656,57.040000915527344,4220600.0,-0.7299995422363281,-0.4500007629394531,-0.6399993896484304,-0.3099975585937429,763800.0,57.06999969482422
14,2010-01-25,57.34999847412109,57.54999923706055,57.81999969482422,56.75,2690600.0,-0.050003051757819605,0.4799995422363281,-0.1399993896484375,-0.29000091552734375,-1530000.0,57.54999923706055
15,2010-01-26,57.20000076293945,57.93000030517578,58.47999954223633,57.13999938964844,3530500.0,-0.14999771118163352,0.3800010681152344,0.6599998474121094,0.3899993896484375,839900.0,57.93000030517578
16,2010-01-27,57.709999084472656,57.52999877929688,58.040000915527344,57.27999877929688,3776200.0,0.5099983215332031,-0.40000152587889914,-0.4399986267089844,0.1399993896484446,245700.0,57.52999877929688
17,2010-01-28,57.59000015258789,57.34999847412109,57.81999969482422,57.060001373291016,3197000.0,-0.11999893188476562,-0.18000030517579546,-0.220001220703125,-0.21999740600586648,-579200.0,57.34999847412109
18,2010-01-29,57.59000015258789,57.43000030517578,58.540000915527344,57.400001525878906,5413900.0,0.0,0.0800018310546946,0.720001220703125,0.3400001525878906,2216900.0,57.43000030517578
19,2010-02-01,57.79999923706055,57.90999984741211,57.91999816894531,57.36000061035156,4295300.0,0.20999908447265625,0.4799995422363281,-0.6200027465820312,-0.04000091552734375,-1118600.0,57.90999984741211
