,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2010-01-04,10.98061716068861,11.200966040397834,11.025126725952058,10.657613122026353,5816852.906003318,0.46105672747896165,0.8544287229757934,-0.009596158436018243,0.5214458246870475,-197188.57812303025,10.508016989888496
1,2010-01-05,10.479999542236328,10.725000381469728,10.737500190734863,10.4375,5797600.0,-0.5006176184522815,-0.4759656589281054,-0.2876265352171945,-0.22011312202635303,-19252.906003317796,10.725000381469728
2,2010-01-06,11.047499656677246,11.432499885559082,11.619999885559082,11.0024995803833,20658800.0,0.567500114440918,0.7074995040893537,0.8824996948242188,0.5649995803833008,14861200.0,11.432499885559082
3,2010-01-07,11.332500457763672,11.6274995803833,11.720000267028809,11.170000076293944,12490400.0,0.2850008010864258,0.19499969482421875,0.10000038146972656,0.16750049591064275,-8168400.0,11.6274995803833
4,2010-01-08,11.727499961853027,11.744999885559082,11.789999961853027,11.515000343322754,6632400.0,0.39499950408935547,0.11750030517578125,0.06999969482421875,0.34500026702881037,-5858000.0,11.744999885559082
5,2010-01-11,11.739999771118164,11.515000343322754,11.744999885559082,11.4375,7970000.0,0.012499809265136719,-0.22999954223632812,-0.04500007629394531,-0.0775003433227539,1337600.0,11.515000343322754
6,2010-01-12,11.4375,11.512499809265137,11.56999969482422,11.387499809265137,5054800.0,-0.30249977111816406,-0.0025005340576171875,-0.1750001907348615,-0.05000019073486328,-2915200.0,11.512499809265137
7,2010-01-13,11.550000190734863,11.672499656677246,11.732500076293944,11.470000267028809,5322000.0,0.11250019073486328,0.15999984741210938,0.162500381469723,0.08250045776367188,267200.0,11.672499656677246
8,2010-01-14,11.609999656677246,11.574999809265137,11.81999969482422,11.50749969482422,5339200.0,0.05999946594238281,-0.09749984741210938,0.08749961853027699,0.03749942779541193,17200.0,11.574999809265137
9,2010-01-15,11.375,11.46500015258789,11.699999809265137,11.354999542236328,6596800.0,-0.2349996566772461,-0.1099996566772461,-0.11999988555908381,-0.1525001525878924,1257600.0,11.46500015258789
10,2010-01-19,10.88249969482422,11.204999923706056,11.619999885559082,10.837499618530272,18768800.0,-0.4925003051757795,-0.26000022888183416,-0.07999992370605469,-0.5174999237060565,12172000.0,11.204999923706056
11,2010-01-20,11.137499809265137,11.0649995803833,11.15999984741211,10.77750015258789,7822800.0,0.2550001144409162,-0.14000034332275568,-0.46000003814697266,-0.059999465942381036,-10946000.0,11.0649995803833
12,2010-01-21,11.067500114440918,10.8774995803833,11.164999961853027,10.864999771118164,6308000.0,-0.06999969482421875,-0.1875,0.005000114440917969,0.08749961853027344,-1514800.0,10.8774995803833
13,2010-01-22,10.899999618530272,10.637499809265137,10.987500190734863,10.587499618530272,4772800.0,-0.1675004959106463,-0.23999977111816406,-0.17749977111816406,-0.2775001525878924,-1535200.0,10.637499809265137
