account_value,date,daily_return
100000.0,2012-02-27,
100373.77593245759,2012-02-28,0.0037377593245759844
99962.72878242395,2012-02-29,-0.00409516476006877
99934.44463481694,2012-03-01,-0.0002829469338373469
99258.31208012796,2012-03-02,-0.006765760866133008
99440.6480511426,2012-03-05,0.001836984401542674
99138.31982122736,2012-03-06,-0.0030402882105088347
101064.25973880317,2012-03-08,0.01942679602648889
101565.24812075357,2012-03-09,0.004957127111455462
101447.35044535957,2012-03-12,-0.001160807240423778
102733.16206348951,2012-03-13,0.012674669298756047
102432.54708730787,2012-03-14,-0.0029261727191445264
102888.93819377279,2012-03-15,0.004455528242170104
103079.81180461813,2012-03-16,0.001855142196976134
103253.5365177792,2012-03-19,0.0016853417766260481
102993.57877694422,2012-03-20,-0.0025176642815543104
102962.92360815356,2012-03-21,-0.000297641553528849
102609.63512861801,2012-03-22,-0.0034312203573401145
102903.80349325815,2012-03-23,0.002866868830314173
104824.60432269679,2012-03-26,0.01866598477639836
104703.19359830854,2012-03-27,-0.0011582273567615209
103550.46337512971,2012-03-28,-0.011009503946949883
103685.7565364687,2012-03-29,0.0013065432730017257
104317.3679568841,2012-03-30,0.006091592919932554
105227.51476402287,2012-04-02,0.008724786916737948
105121.6710334885,2012-04-03,-0.0010058560327280697
103345.41038229121,2012-04-04,-0.016897188122432127
103400.81180947644,2012-04-05,0.000536080189534216
102316.32420503604,2012-04-09,-0.01048819236002363
100660.36627271562,2012-04-10,-0.016184689444100564
100785.44738504276,2012-04-11,0.001242605376462258
102076.26718369829,2012-04-12,0.012807601019262815
101493.08673866231,2012-04-13,-0.005713183496282026
101436.03101193284,2012-04-16,-0.0005621636759989279
102839.23289065529,2012-04-17,0.013833367342195979
102555.2216941401,2012-04-18,-0.002761700846379944
103020.26310159576,2012-04-19,0.004534546362179315
101716.59398305832,2012-04-23,-0.012654492225978808
101732.30994856535,2012-04-24,0.00015450739050160145
103337.78906557018,2012-04-25,0.015781408264655905
104753.37188407833,2012-04-26,0.01369859788281258
105744.75459501201,2012-04-27,0.009463969446547038
105869.58771392757,2012-04-30,0.0011805135809681566
106040.27459427768,2012-05-01,0.0016122371309439387
105969.36938282901,2012-05-02,-0.0006686630312865427
105209.07578094034,2012-05-03,-0.007174654396045366
103463.86096866686,2012-05-04,-0.016588063333122127
106905.54492048301,2012-05-07,0.03326460002162901
107101.48816547167,2012-05-08,0.001832863254515038
106359.9301546551,2012-05-09,-0.006923881483988925
106732.88278374446,2012-05-10,0.003506514422744189
107142.78147992861,2012-05-11,0.003840416238120925
106059.67855248225,2012-05-14,-0.010108967794991042
106087.69714684002,2012-05-15,0.00026417762848396364
104821.10235604818,2012-05-16,-0.011939129841217033
102878.24569968673,2012-05-17,-0.018534976380634838
102198.73664197513,2012-05-18,-0.006604982939689252
103966.082371987,2012-05-21,0.017293224829219467
104252.1878070273,2012-05-22,0.002751911282149022
104731.1560451746,2012-05-23,0.0045943231333800405
105001.68672235109,2012-05-24,0.0025830964480120233
104836.43044446924,2012-05-25,-0.0015738440308947776
105450.86690272584,2012-05-29,0.005860905943207095
104475.63809524346,2012-05-30,-0.009248181983956494
103978.37847908786,2012-05-31,-0.0047595748178372865
100713.04107565025,2012-06-01,-0.03140400390158349
101498.26438447658,2012-06-04,0.007796639843657527
101977.52655237334,2012-06-05,0.004721875500070638
103301.83288213363,2012-06-06,0.012986256624690329
103004.46071646096,2012-06-07,-0.0028786726951105512
103698.24532211921,2012-06-08,0.006735481170742963
102534.15601113148,2012-06-11,-0.01122573778728575
103790.17465291847,2012-06-12,0.012249758428309887
103693.6705721642,2012-06-13,-0.000929799772251938
104471.87475609654,2012-06-14,0.0075048378520918835
105391.21039507283,2012-06-15,0.008799838627598033
106363.3063704279,2012-06-18,0.00922369115708066
107245.5921842414,2012-06-19,0.0082950205660286
107008.28344097844,2012-06-20,-0.002212759875998227
105527.75960023401,2012-06-21,-0.013835600321175368
105967.12979306134,2012-06-22,0.004163550846637554
104596.54419400165,2012-06-25,-0.012934063626487302
104285.32671466043,2012-06-26,-0.002975408812397995
104383.84590428222,2012-06-27,0.0009447080689630738
103568.85178818897,2012-06-28,-0.0078076651519487505
106768.52035743096,2012-06-29,0.03089412032669525
107434.16240850935,2012-07-02,0.006234441096027332
108009.36318899991,2012-07-03,0.005353983943239715
107499.9466112312,2012-07-05,-0.004716411269616638
106474.18135661406,2012-07-06,-0.009542007107471107
106147.59635718142,2012-07-09,-0.0030672694100254416
105784.56602420323,2012-07-10,-0.0034200523180629716
105426.0886760537,2012-07-11,-0.003388749055013518
104200.42146925592,2012-07-12,-0.011625843490826293
105696.13243224427,2012-07-13,0.014354173830569916
105413.5564037733,2012-07-16,-0.0026734755753916595
106311.78888807677,2012-07-17,0.008521033868384986
107248.95783195876,2012-07-18,0.008815287125575777
108679.8803952732,2012-07-19,0.013342064969586565
108330.81428943061,2012-07-20,-0.0032118742178682824
106376.5614546337,2012-07-23,-0.01803967640800397
105479.89188275718,2012-07-24,-0.00842920244474088
105261.38771281623,2012-07-25,-0.0020715244018625345
107049.60969672583,2012-07-26,0.01698839453635559
108755.37393269919,2012-07-27,0.015934334004634287
108457.55912085497,2012-07-30,-0.002738391686543329
108399.90389405604,2012-07-31,-0.0005315925166146096
107637.62592890856,2012-08-01,-0.0070320907838856694
106811.02896577494,2012-08-02,-0.007679442536939307
110274.97389627565,2012-08-03,0.032430592271615044
110322.22836538621,2012-08-06,0.0004285148972695829
111505.41271036994,2012-08-07,0.010724804624731021
111430.05492913764,2012-08-08,-0.0006758217327803573
111565.19694403758,2012-08-09,0.001212796807700478
111232.05184454873,2012-08-10,-0.0029861023743450454
111184.27797683158,2012-08-13,-0.00042949731597063945
111101.86153935135,2012-08-14,-0.0007412598164050488
111140.818264855,2012-08-15,0.0003506397189381172
111707.13333446425,2012-08-16,0.005095473278410534
111512.68231930738,2012-08-17,-0.0017407215578136848
111666.9083396763,2012-08-20,0.0013830356974762203
112224.96031606714,2012-08-21,0.004997469569886448
111994.11346642782,2012-08-22,-0.0020570009469298434
112125.7711067685,2012-08-23,0.0011755764322394224
113237.61489232267,2012-08-24,0.00991604137549662
113186.98045395984,2012-08-27,-0.0004471521094027153
113365.78826286634,2012-08-28,0.00157975597713933
113048.29124155929,2012-08-29,-0.0028006422940477504
112522.24393642381,2012-08-30,-0.004653297271087764
112994.36613261954,2012-08-31,0.004195812131710497
113486.91918222737,2012-09-04,0.004359093877563058
113046.20458975347,2012-09-05,-0.003883395510686505
115353.46145066264,2012-09-06,0.02040985691896724
111836.7483802466,2012-09-07,-0.0304864112978539
111019.7244423991,2012-09-11,-0.007305505119565847
110726.32225558575,2012-09-12,-0.0026427933260236847
112019.40329989446,2012-09-13,0.011678172072977722
112163.31484973706,2012-09-14,0.0012847019855777297
111323.26192115856,2012-09-17,-0.007489551549933249
112503.00498895715,2012-09-18,0.01059745328549666
113072.96004599475,2012-09-19,0.005066131852154099
114252.41822185575,2012-09-20,0.010430948083266056
114152.38157512352,2012-09-21,-0.0008755757496351491
113869.68600747525,2012-09-24,-0.002476475424757041
112920.8234479093,2012-09-25,-0.008332881145414417
112496.3689319905,2012-09-26,-0.0037588684084880475
113126.2516123442,2012-09-27,0.005599137877370097
113033.44138940587,2012-09-28,-0.0008204127832006636
115060.83876747794,2012-10-01,0.01793626163329476
89295.22481682332,2012-10-02,-0.22393035047070498
89121.26813467589,2012-10-03,-0.001948107331654958
89874.77761804148,2012-10-04,0.00845487838241854
89302.41208533016,2012-10-05,-0.006368477874224232
88539.15062042246,2012-10-08,-0.008546929999812214
87515.45623165646,2012-10-09,-0.01156205341470573
87032.13516956846,2012-10-10,-0.005522693737762485
86991.92331368009,2012-10-11,-0.0004620345784923652
86631.77254349271,2012-10-12,-0.004140048368498794
86892.85459167043,2012-10-15,0.0030136985601516564
87243.81510764638,2012-10-16,0.0040390031795503045
87859.4768130211,2012-10-17,0.007056794852621673
87737.87582248727,2012-10-18,-0.0013840395475221978
86366.5072411617,2012-10-19,-0.015630291575557953
86231.6855191319,2012-10-22,-0.0015610417317598602
85543.8539181022,2012-10-23,-0.007976552898030675
85225.66504692756,2012-10-24,-0.0037195994405310184
84981.47908517,2012-10-25,-0.002865169331598749
85613.3365574966,2012-10-26,0.007435237408534023
85119.4741035904,2012-10-31,-0.0057685224494729015
85934.40076311093,2012-11-01,0.00957391558280496
84591.25348349706,2012-11-02,-0.0156299138376077
84982.8635796243,2012-11-05,0.004629439569702631
85282.71092155442,2012-11-06,0.003528327115609242
83809.45701693105,2012-11-07,-0.017274942232764046
83402.0428222479,2012-11-08,-0.0048611959698157126
83512.04145871614,2012-11-09,0.0013188961894217144
83555.10143516847,2012-11-12,0.0005156139845248209
82844.50150364409,2012-11-13,-0.008504566678980696
81356.46197384443,2012-11-14,-0.017961838176239198
81163.15418087508,2012-11-15,-0.0023760594829148607
82449.75158984447,2012-11-16,0.01585198877439087
83267.82736953888,2012-11-19,0.00992211333472559
82758.45108370444,2012-11-20,-0.00611732408453336
82605.01890367921,2012-11-21,-0.0018539759748528173
83215.53614608213,2012-11-23,0.007390800831542643
83114.90648194519,2012-11-26,-0.0012092653463204872
82458.59987356862,2012-11-27,-0.007896376668836691
83569.41726618784,2012-11-28,0.01347121336431134
84327.9555209257,2012-11-29,0.009076744574175288
84300.42365985888,2012-11-30,-0.00032648557523706767
83624.16304355639,2012-12-03,-0.008022031052075329
83878.46072155016,2012-12-04,0.0030409593201108365
83341.54047137278,2012-12-05,-0.006401169567951226
83369.02701622027,2012-12-06,0.00032980605700383414
83448.26380711573,2012-12-07,0.0009504343966979523
84212.03564387339,2012-12-10,0.009152639035403531
84997.14350777643,2012-12-11,0.00932298878539406
84858.10627800005,2012-12-12,-0.0016357870869350144
84747.54628258722,2012-12-13,-0.0013028807766535255
84280.04934769648,2012-12-14,-0.005516347733914295
84908.70140152948,2012-12-17,0.007459085023070022
84957.08080239425,2012-12-18,0.0005697814248268873
84461.82957705953,2012-12-19,-0.005829428467376996
84486.81166538694,2012-12-20,0.0002957796255718126
83747.9495913727,2012-12-21,-0.008745294791576819
83464.93513280938,2012-12-24,-0.0033793598523214063
82201.38233736338,2012-12-26,-0.015138726142127079
82154.54817594594,2012-12-27,-0.000569749073382142
81640.11518123279,2012-12-28,-0.006261771333845312
82447.01395046817,2012-12-31,0.009883606453079397
85872.76035781346,2013-01-02,0.041550885146712346
85956.69742374921,2013-01-03,0.000977458574593415
86144.40281639475,2013-01-04,0.0021837203879553346
86497.50539839668,2013-01-07,0.004098961400365475
86389.37458540387,2013-01-08,-0.001250103254362922
87180.68672014661,2013-01-09,0.00915983173324686
87810.98397301087,2013-01-10,0.007229780775729999
88104.23058317551,2013-01-11,0.003339520830956344
88566.71063230881,2013-01-14,0.005249237704842091
89116.43638251671,2013-01-15,0.006206911674637272
88944.27728627571,2013-01-16,-0.0019318444860388917
89870.96697162041,2013-01-17,0.010418766823660386
89928.46320683324,2013-01-18,0.0006397642881821319
88929.88898426856,2013-01-22,-0.011104095265900282
89543.99042779769,2013-01-23,0.006905456090671169
90033.00202233161,2013-01-24,0.005461132480221842
90611.38024503554,2013-01-25,0.006424069060370519
90342.27610976066,2013-01-28,-0.0029698712738638333
89744.47954756582,2013-01-29,-0.006617019051728845
89963.1395565428,2013-01-30,0.0024364730853565497
89682.52873839514,2013-01-31,-0.00311917547043028
90847.91967121621,2013-02-01,0.012994626146420662
89766.63348202028,2013-02-04,-0.0119021568475004
90194.35823106855,2013-02-05,0.004764852289285582
90184.63193638818,2013-02-06,-0.00010783706288419737
90097.96197378785,2013-02-07,-0.000961028068079961
89518.5734568318,2013-02-08,-0.0064306506414053555
89349.01051170428,2013-02-11,-0.0018941649601832422
89258.35851771434,2013-02-12,-0.001014583076754616
89833.1464453419,2013-02-13,0.006439597783029827
87060.88805062373,2013-02-14,-0.03086008343707436
87167.53902299005,2013-02-15,0.001225015902712956
87899.34037906726,2013-02-19,0.008395342627307567
87730.33233196338,2013-02-20,-0.0019227453400109118
87091.42777044376,2013-02-21,-0.007282595933890579
87033.19958511379,2013-02-22,-0.0006685868726764577
86019.44960696704,2013-02-25,-0.011647853726845403
87242.13821853248,2013-02-26,0.014214094802420085
89001.63447813841,2013-02-27,0.020167963504041708
89278.80590052674,2013-02-28,0.003114228452247181
89809.18350936676,2013-03-01,0.005940688873358857
91194.73194166784,2013-03-04,0.015427692115211888
92150.69508573182,2013-03-05,0.01048265753635258
92166.67824902189,2013-03-06,0.0001734459330469118
92299.11792678123,2013-03-07,0.0014369583484554749
92661.87797662128,2013-03-08,0.00393026561887444
92111.43178650184,2013-03-11,-0.005940373777642671
91778.12189913534,2013-03-12,-0.0036185507151713647
92264.2646633412,2013-03-13,0.005296935197041108
92246.56109467392,2013-03-14,-0.00019187893310457227
91575.17722830585,2013-03-15,-0.007278145205640962
91037.17740676874,2013-03-18,-0.005874952556147672
91147.61637181952,2013-03-19,0.0012131193892064296
92016.0843288276,2013-03-20,0.009528147762694283
91372.87824320953,2013-03-21,-0.006990148410570329
94559.18448882736,2013-03-22,0.03487146631341487
94791.86554357456,2013-03-25,0.002460692274420806
96136.75982469127,2013-03-26,0.01418786594613941
96603.56391847365,2013-03-27,0.00485562540940232
97392.39543633336,2013-03-28,0.00816565648163281
97174.07086866943,2013-04-01,-0.0022417003574642935
97462.91833548942,2013-04-02,0.002972474696571803
95895.98091757264,2013-04-03,-0.0160772675872789
95981.14650684847,2013-04-04,0.0008881038439871869
95212.05352091341,2013-04-05,-0.008012958939599524
95701.67580008155,2013-04-08,0.005142440069949572
95845.11245712537,2013-04-09,0.0014987893978311018
96430.15338739652,2013-04-10,0.0061040246630506
