account_value,date,daily_return
100000.0,2013-08-27,
100664.33066718886,2013-08-28,0.006643306671888505
100863.23125764377,2013-08-29,0.0019758795308788546
100721.68277310899,2013-08-30,-0.001403370512424007
100750.85370884006,2013-09-03,0.00028961922525438943
102344.9500956649,2013-09-04,0.01582216257374469
102710.72670775383,2013-09-06,0.003573958575845859
104249.87112156813,2013-09-09,0.014985235360992721
105587.68502198784,2013-09-10,0.012832763110657952
105729.90154891604,2013-09-11,0.0013469044888954063
104665.93249171115,2013-09-12,-0.010063085670354521
104126.91391131407,2013-09-13,-0.005149895171858043
104942.51927703044,2013-09-16,0.007832800714818289
105627.3600658823,2013-09-17,0.0065258657174409596
108133.36102058104,2013-09-18,0.023724922720171016
108076.92274741524,2013-09-19,-0.0005219321089543483
107763.77073572132,2013-09-20,-0.0028974919319805226
106466.0697412055,2013-09-23,-0.012042089708407588
106664.64239076729,2013-09-24,0.0018651261387263585
106221.17737809187,2013-09-25,-0.004157563394351138
106924.24261422305,2013-09-26,0.006618880090442092
106496.07733404782,2013-09-27,-0.004004379827314164
106624.9576868703,2013-09-30,0.0012101887322875093
107923.13455399859,2013-10-01,0.012175168884387189
107792.25183426849,2013-10-02,-0.00121274016244044
105839.0312556048,2013-10-03,-0.018120231699647382
106754.88187481982,2013-10-04,0.008653240759575853
105312.60731131647,2013-10-07,-0.013510150900588824
103056.18451033773,2013-10-08,-0.021425951351755068
102117.49695499249,2013-10-09,-0.009108502898737547
104535.1654402905,2013-10-10,0.023675359829506748
104833.86565565548,2013-10-11,0.0028574137143886347
105968.31633844788,2013-10-14,0.010821414203294744
104348.59758726908,2013-10-15,-0.0152849342817305
105938.03156135287,2013-10-16,0.015231962966771206
106946.73415684028,2013-10-17,0.0095216286410158
107735.8614885702,2013-10-18,0.007378694991963419
108250.6103216752,2013-10-21,0.0047778782848422185
108491.28513585178,2013-10-22,0.002223311383293014
107128.37803706867,2013-10-23,-0.012562364774981627
108394.66942046848,2013-10-24,0.011820316956181687
108436.17711650147,2013-10-25,0.0003829311557008719
108746.34761355608,2013-10-28,0.00286039682790884
108481.44766475793,2013-10-29,-0.002435943409699659
106998.88987529576,2013-10-30,-0.013666463910435134
107172.11769368355,2013-10-31,0.001618968370510121
107389.24318243428,2013-11-01,0.002025951277470295
107807.4499455318,2013-11-04,0.0038943077602946463
106587.60588536326,2013-11-06,-0.011315025638625631
104723.75937140088,2013-11-07,-0.01748652198799705
105463.38257653902,2013-11-08,0.007062611288762843
105724.90936324393,2013-11-11,0.0024797875842368367
105225.77822044966,2013-11-12,-0.004721036374496945
106164.47755355001,2013-11-13,0.008920811506223814
107077.36100418333,2013-11-14,0.008598765535043018
107778.20328428897,2013-11-15,0.006545195674726001
106783.97336905285,2013-11-18,-0.009224777227113568
106267.80086334338,2013-11-19,-0.004833801266464821
105634.45971100933,2013-11-20,-0.00595985940415289
107427.66067676766,2013-11-21,0.016975530245187942
107765.52256152956,2013-11-22,0.0031450176112322037
108086.78903418098,2013-11-25,0.002981161924659137
109137.92813366208,2013-11-26,0.009724954445160527
109094.16153289173,2013-11-27,-0.0004010209971803125
109329.14051108691,2013-11-29,0.00215390975001295
109352.75589707869,2013-12-02,0.00021600266755394948
107680.70474973167,2013-12-03,-0.015290434462582159
107277.58428775409,2013-12-04,-0.0037436647811184276
106931.91156655068,2013-12-05,-0.0032222269311750207
107721.50431625356,2013-12-06,0.007384070275517907
107030.7779094866,2013-12-09,-0.006412149655273036
106659.69805441704,2013-12-10,-0.003467038755743501
104953.47016660309,2013-12-11,-0.015996931539628445
104591.45021576073,2013-12-13,-0.003449337599487512
105128.53430512766,2013-12-16,0.005135066855455062
105037.844532692,2013-12-17,-0.0008626561098287189
107017.2631146044,2013-12-18,0.018844813416714068
107235.7304039457,2013-12-19,0.0020414210098733676
108404.77696679052,2013-12-20,0.010901651515228705
108609.7328421217,2013-12-23,0.0018906535400553537
108467.1513330395,2013-12-24,-0.001312787586812858
109022.87072159411,2013-12-26,0.005123388802277251
108737.32218868959,2013-12-27,-0.0026191617503240616
109086.29454939169,2013-12-30,0.003209315382040945
109190.44594995792,2013-12-31,0.0009547615582365943
108209.05918204563,2014-01-02,-0.008987844672436518
107828.84707977055,2014-01-03,-0.0035136808798552632
