account_value,date,daily_return
100000.0,2014-09-10,
98335.40263414383,2014-09-12,-0.016645973658561686
97125.23614692688,2014-09-15,-0.012306518860957572
99557.81627899053,2014-09-17,0.025045809189938595
100361.42116816778,2014-09-18,0.008071740815661421
98832.08713096337,2014-09-19,-0.015238266052867377
97691.19890570354,2014-09-22,-0.011543702641309439
96661.92736339943,2014-09-23,-0.010535970014019513
97638.70033402003,2014-09-24,0.010105043394680546
95608.62715048893,2014-09-25,-0.020791685843689622
96241.62335858266,2014-09-26,0.006620701781413274
96171.23016055989,2014-09-29,-0.0007314215571830873
96181.15617879607,2014-09-30,0.00010321192959272807
94035.0170424026,2014-10-01,-0.022313509440496815
94449.27811417647,2014-10-02,0.004405391574364925
96560.45910744241,2014-10-03,0.02235253710159446
96420.92175614258,2014-10-06,-0.0014450775461265497
94985.87332379242,2014-10-07,-0.014883164423376227
97224.8866361322,2014-10-08,0.02357206639251852
95285.74778019806,2014-10-09,-0.019944881635001965
90872.67635476013,2014-10-13,-0.046314076640484036
91057.41508670842,2014-10-14,0.002032940366222924
91807.6147762577,2014-10-15,0.00823875451367595
92827.03829734263,2014-10-16,0.01110391031908775
94607.92689756471,2014-10-17,0.019185020150245036
95321.46662782061,2014-10-20,0.0075420713005209805
98475.05915902482,2014-10-21,0.033083760067575296
96690.39876721727,2014-10-22,-0.018122968465807743
98586.94782285388,2014-10-23,0.01961465750288771
100125.73479235062,2014-10-24,0.015608424882588956
100333.13023422073,2014-10-27,0.0020713500110658423
102045.47657336252,2014-10-28,0.017066609355697704
102224.59629191415,2014-10-30,0.00175529307683564
103035.10624922768,2014-10-31,0.007928717615074188
102592.90663636403,2014-11-03,-0.004291737340417101
102372.09424139286,2014-11-04,-0.00215231639506841
102368.32356207092,2014-11-05,-3.683307789958956e-05
103489.21641816695,2014-11-06,0.010949606451417404
104022.35234775145,2014-11-07,0.005151608525377771
105141.69644393523,2014-11-10,0.010760611262104147
104908.64515582866,2014-11-11,-0.002216544872193804
104824.27667099192,2014-11-12,-0.000804209078397844
104701.98325067713,2014-11-13,-0.0011666516974748742
103616.98481756404,2014-11-17,-0.010362730479664295
104766.1181698437,2014-11-18,0.011090202579267405
104156.3182053326,2014-11-19,-0.0058205837456200005
104578.0742983578,2014-11-20,0.004049260767779339
105679.89482352717,2014-11-21,0.010535865501079211
105941.87339541895,2014-11-24,0.0024789821406356882
105409.10280320627,2014-11-25,-0.005028895328518135
106281.30697200281,2014-11-26,0.008274467248098105
106540.54186699374,2014-11-28,0.002439139133462165
105296.0481173752,2014-12-01,-0.011680940680517393
106757.37213013155,2014-12-02,0.013878241765800992
108236.66069719775,2014-12-03,0.013856547211212877
107676.12679884417,2014-12-04,-0.005178780412689599
108224.66231152994,2014-12-05,0.005094309472242875
107336.71749970896,2014-12-08,-0.00820464386633979
108092.30178546898,2014-12-09,0.007039383198597093
106040.60204957065,2014-12-10,-0.01898099773997175
105435.26009214412,2014-12-11,-0.005708586576522401
104066.51783454906,2014-12-12,-0.012981826538852936
102380.6004732896,2014-12-15,-0.01620038218190245
100731.57664096843,2014-12-16,-0.016106799771616775
102794.82425773631,2014-12-17,0.02048263003091666
105835.78064883243,2014-12-18,0.02958277727555192
107653.12937391292,2014-12-19,0.01717140190150368
107462.22833812724,2014-12-22,-0.0017732975984620092
106451.01253116618,2014-12-23,-0.009409964995135689
107004.84240973483,2014-12-24,0.0052026736561712195
108132.31163619063,2014-12-26,0.010536618727389646
