,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CMCSA,COST,CPRT,CSCO,CSGP,CSX,CTAS,CTSH,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FTNT,GILD,GOOG,GOOGL,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MRNA,MSFT,MU,NFLX,NTES,NVDA,NXPI,OKTA,ORLY,PAYX,PCAR,PDD,PEP,PFE,PG,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,SPLK,SWKS,TCOM,TMUS,TSLA,TXN,VRSK,VRSN,VRTX,WBA,WDAY,XEL
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,83.0,93.0,0.0,0.0,82.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0
1,97.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,182.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,48.0,93.0,0.0,0.0,82.0,0.0,67.0,0.0,88.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0
2,35.0,0.0,0.0,0.0,0.0,0.0,89.0,8.0,0.0,0.0,95.0,0.0,0.0,0.0,30.0,0.0,95.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,98.0,130.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,45.0,0.0,54.0,0.0,88.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,93.0,2.0,0.0,68.0,0.0,0.0,88.0,0.0,0.0
3,35.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,95.0,0.0,0.0,0.0,30.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,90.0,143.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,84.0,0.0,66.0,0.0,0.0,45.0,0.0,63.0,0.0,88.0,0.0,0.0,11.0,91.0,0.0,0.0,0.0,59.0,2.0,0.0,68.0,0.0,0.0,45.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,81.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,98.0,123.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,62.0,143.0,0.0,0.0,0.0,0.0,93.0,93.0,3.0,0.0,174.0,0.0,9.0,19.0,0.0,143.0,0.0,63.0,0.0,88.0,0.0,0.0,11.0,85.0,0.0,0.0,0.0,0.0,2.0,0.0,157.0,0.0,0.0,25.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,94.0,73.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,76.0,49.0,0.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,57.0,143.0,0.0,0.0,0.0,0.0,93.0,46.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,185.0,0.0,0.0,10.0,85.0,34.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,10.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,26.0,100.0,0.0,87.0,69.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,95.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,76.0,49.0,0.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,143.0,0.0,0.0,0.0,0.0,86.0,46.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,85.0,34.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,27.0,47.0,0.0,1.0,69.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,42.0,75.0,49.0,0.0,0.0,2.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,92.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,57.0,185.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,94.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,27.0,43.0,0.0,0.0,69.0,0.0,90.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,99.0,0.0,0.0,0.0,93.0,0.0,59.0,0.0,42.0,75.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,92.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,57.0,185.0,0.0,0.0,15.0,58.0,0.0,0.0,0.0,48.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,28.0,137.0,94.0,92.0,0.0,93.0,79.0,0.0,0.0,0.0,97.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,0.0,99.0,0.0,0.0,0.0,93.0,0.0,25.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,15.0,248.0,0.0,0.0,15.0,58.0,0.0,0.0,0.0,48.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0
