account_rewards,date
0.0069843596696853635,2013-12-30
-0.009185047620140727,2013-12-31
-0.007575766811387287,2014-01-02
0.0005591377464207233,2014-01-03
0.018748440991426998,2014-01-06
0.00037064423999395873,2014-01-08
0.0176502097818543,2014-01-09
-0.02366476634529616,2014-01-10
0.0416901733585188,2014-01-13
0.0186928545484874,2014-01-15
0.00898057634719154,2014-01-16
0.008205895363288536,2014-01-17
0.0032422371631009314,2014-01-21
-0.01397447580223149,2014-01-22
-0.0354436400368724,2014-01-23
-0.014871272480708242,2014-01-24
0.011939117653588575,2014-01-27
-0.006375692485539355,2014-01-28
0.02605918706761942,2014-01-29
-0.013014653986728065,2014-01-30
-0.019807652553479622,2014-01-31
0.014512263752088986,2014-02-03
-0.009488699294798413,2014-02-04
0.036287061190319665,2014-02-05
0.010981951019999707,2014-02-07
0.02629125560820038,2014-02-10
-0.009836008338042851,2014-02-11
0.018136833329566157,2014-02-12
0.006244581212334267,2014-02-13
0.012991145447502735,2014-02-19
0.005688103076870085,2014-02-20
0.0191547520097459,2014-02-21
0.0004080482444990458,2014-02-24
0.005064993653706775,2014-02-25
-0.002297607118215961,2014-02-27
-0.0062415973689415125,2014-02-28
0.023079963425999054,2014-03-03
-0.0015636732028189834,2014-03-04
-0.0027122402362816447,2014-03-05
-0.0056372566160593955,2014-03-06
-0.004325734428340691,2014-03-07
-0.00413397644994071,2014-03-10
0.00561974979816717,2014-03-11
-0.01690388316271432,2014-03-12
-0.000986008624001162,2014-03-13
0.0050237232363801515,2014-03-14
0.00818130475802482,2014-03-17
-0.005717665516144517,2014-03-18
0.005658845966772086,2014-03-19
-0.006500273050335744,2014-03-20
-0.009561336977047238,2014-03-21
0.007160319689902996,2014-03-24
-0.004289250234846562,2014-03-25
-0.0008021920918527557,2014-03-26
0.010414493955134777,2014-03-27
0.0035807877524744727,2014-03-28
0.013877179583174633,2014-03-31
0.002143206412730086,2014-04-01
-0.004269923386428985,2014-04-02
-0.014742351611053486,2014-04-03
-0.00939824119433519,2014-04-04
0.013829613830881979,2014-04-07
0.010662084599667299,2014-04-08
-0.020714835271505354,2014-04-09
-0.017855534201181633,2014-04-10
0.005447167435606777,2014-04-11
0.009469555833996978,2014-04-14
0.003482170921745807,2014-04-15
0.007312445725821285,2014-04-16
0.010394792732040813,2014-04-17
0.0027175361511631215,2014-04-22
0.003380598074600544,2014-04-23
-0.016693234548813093,2014-04-24
