account_value,date,daily_return
100000.0,2013-01-23,
100741.2102014993,2013-01-24,0.007412102014993094
101392.67665384468,2013-01-25,0.006466732442883538
101524.13933656868,2013-01-28,0.0012965698023024164
101476.57359193024,2013-01-29,-0.0004685166005766739
100977.45083687958,2013-01-30,-0.004918600790146832
101010.4843509024,2013-01-31,0.0003271375316871161
101841.77233622727,2013-02-01,0.008229719822320902
100615.49747584519,2013-02-04,-0.012040981144098462
101182.45332740006,2013-02-05,0.005634875996026079
101099.4430720633,2013-02-06,-0.0008204016863295749
102231.745114786,2013-02-07,0.011199884077656153
102799.61946716589,2013-02-08,0.005554775101826559
103250.43333985595,2013-02-11,0.004385365189353285
103034.30551195245,2013-02-12,-0.0020932389425630804
103073.13448214631,2013-02-13,0.0003768547766778152
101850.70567647087,2013-02-14,-0.011859819843619723
101748.73644665742,2013-02-15,-0.001001163704622221
101682.88742766522,2013-02-19,-0.0006471728425514467
100462.62487935112,2013-02-20,-0.012000667754268557
99689.82466609761,2013-02-21,-0.007692415106429706
100553.89345952786,2013-02-22,0.008667572606576135
99384.69243843907,2013-02-25,-0.011627605663617313
99990.76516754978,2013-02-26,0.006098250286241225
102257.68822486751,2013-02-27,0.02267132423198448
102864.71776683681,2013-02-28,0.005936272885755267
103717.97876437061,2013-03-01,0.008294982147988517
104201.26649434917,2013-03-04,0.004659633129532104
105134.96143753879,2013-03-05,0.00896049515137376
105010.00003035419,2013-03-06,-0.0011885809009293258
104865.47753961437,2013-03-07,-0.0013762735996385445
105650.6853476321,2013-03-08,0.0074877626692837485
105622.35305745952,2013-03-11,-0.0002681694877733065
105093.86900594723,2013-03-12,-0.00500352469164167
105166.460434688,2013-03-13,0.0006907294348128534
105640.51636178762,2013-03-14,0.0045076721717189905
104955.48874706941,2013-03-15,-0.006484515963290027
104329.1211214943,2013-03-18,-0.005967935865503704
103885.96753638894,2013-03-19,-0.0042476499403201196
105156.12451372386,2013-03-20,0.012226453749781152
104520.41479427168,2013-03-21,-0.0060453893902224776
105680.60718338766,2013-03-22,0.011100151022167326
105547.7099043127,2013-03-25,-0.0012575370507130756
107222.35896323776,2013-03-26,0.01586627564390808
107662.02927616083,2013-03-27,0.0041005469118042814
108786.0182015004,2013-03-28,0.010439975290233994
108266.69730320595,2013-04-01,-0.004773783496078821
108619.85882511757,2013-04-02,0.003261958946827237
107838.54814615868,2013-04-03,-0.007193073968332353
108414.85669198654,2013-04-04,0.00534417938422882
107725.95965901039,2013-04-05,-0.006354267800522506
108745.84393344405,2013-04-08,0.009467395580990301
108996.1387849869,2013-04-09,0.002301649814737239
110701.1730748487,2013-04-10,0.015643070560740435
111215.98395428526,2013-04-11,0.004650455502295925
111837.42080201727,2013-04-12,0.00558765768765257
108933.52593036498,2013-04-15,-0.02596532404652796
110924.1779272629,2013-04-16,0.018274006830279577
109563.36454170341,2013-04-17,-0.012267960069551553
109139.4686914639,2013-04-18,-0.0038689561242724047
110936.7559932427,2013-04-19,0.016467803291765115
110867.36034252952,2013-04-22,-0.0006255424551752098
113481.85724904845,2013-04-23,0.023582205785736443
113385.37516095946,2013-04-24,-0.0008501983526516543
113259.98430326293,2013-04-25,-0.0011058821079749093
112472.05160239051,2013-04-26,-0.006956849815223931
113500.35461023162,2013-04-29,0.009142742514170132
114404.1130678923,2013-04-30,0.00796260470519461
114144.65957954238,2013-05-01,-0.002267868535425377
115030.17934229682,2013-05-02,0.007757872913338959
115974.41515353034,2013-05-03,0.008208592011525573
115521.96356823752,2013-05-06,-0.0039013051688499
116217.69241264174,2013-05-07,0.006022481118867606
115545.96938398192,2013-05-09,-0.005779868922838438
116832.36958291839,2013-05-10,0.011133232996310749
116653.9832365782,2013-05-13,-0.0015268572141180492
117524.09069326232,2013-05-14,0.007458874806868021
117713.31723954986,2013-05-16,0.0016101085757933564
118879.1137852938,2013-05-17,0.009903692913279416
117934.00542833269,2013-05-20,-0.007950163210907357
118103.94257735637,2013-05-21,0.0014409512201885022
117528.18667918006,2013-05-22,-0.00487499304097494
