account_value,date,daily_return
100000.0,2014-09-17,
101628.17753707973,2014-09-18,0.016281775370797336
100768.47324356501,2014-09-19,-0.008459310344329007
99379.46446085912,2014-09-22,-0.013784160243735633
99177.76951284317,2014-09-23,-0.002029543518977106
100590.49270904134,2014-09-24,0.014244353378155328
99197.5279629355,2014-09-25,-0.013847876758442679
99741.00127193282,2014-09-26,0.005478698110303437
99485.85341087064,2014-09-29,-0.002558104067619582
99638.08179576667,2014-09-30,0.0015301510684875286
98354.02714959085,2014-10-01,-0.012887187539477263
98030.06683710805,2014-10-02,-0.003293818482796529
99050.42365648222,2014-10-03,0.010408610871087687
98959.12626952141,2014-10-06,-0.0009217263651233321
97934.88525098772,2014-10-07,-0.010350142095475912
99885.84999063791,2014-10-08,0.01992103972604098
98004.66584672147,2014-10-09,-0.01883333969819312
94671.51383162108,2014-10-13,-0.03401013601039582
94819.0376683013,2014-10-14,0.0015582706001997515
93841.34434683486,2014-10-15,-0.010311150012792147
93387.53102047606,2014-10-16,-0.004835963609829741
94521.48073918982,2014-10-17,0.012142410301704265
96284.39213661347,2014-10-20,0.018650907535907146
98056.47439600725,2014-10-21,0.01840466788095263
97611.31114055414,2014-10-22,-0.0045398660128783686
98346.82008840342,2014-10-23,0.007535079072856554
98938.70277406473,2014-10-24,0.006018320522506837
99211.38644267817,2014-10-27,0.002756086960591375
99975.64366723795,2014-10-28,0.00770332168476795
100569.51640512247,2014-10-30,0.005940174187436975
101158.05700327654,2014-10-31,0.005852077440476666
101471.04528190393,2014-11-03,0.0030940519015432155
102055.42778466748,2014-11-04,0.005759105970969625
102022.22919334348,2014-11-05,-0.00032529961457861134
102540.70468028772,2014-11-06,0.005081985475554163
102617.49641183834,2014-11-07,0.0007488902264720654
103774.75393880534,2014-11-10,0.011277389991298792
103439.38313249909,2014-11-11,-0.003231718636538705
103337.79020132309,2014-11-12,-0.000982149429931023
102999.47551653284,2014-11-13,-0.003273871873311296
102125.1377292257,2014-11-17,-0.008488759607002128
102750.48449099081,2014-11-18,0.006123338246291077
102370.10329557917,2014-11-19,-0.00370198931222554
102355.22650525936,2014-11-20,-0.00014532358414121038
103237.90008968985,2014-11-21,0.008623629828860224
103657.36335661123,2014-11-24,0.0040630743802125835
103458.24045847949,2014-11-25,-0.0019209720533475139
103355.23637727794,2014-11-26,-0.0009956102166930325
103952.5425750759,2014-11-28,0.005779157580537264
103001.753777341,2014-12-01,-0.009146373664196128
103540.36847257883,2014-12-02,0.005229179848744714
103486.4215677469,2014-12-03,-0.0005210229172230019
103504.05346116933,2014-12-04,0.00017037881062376137
103945.41468797969,2014-12-05,0.004264192677013723
102541.44775736457,2014-12-08,-0.013506771172441812
102940.10249931463,2014-12-09,0.0038877424755436873
101064.31692116389,2014-12-10,-0.01822210715365502
101233.89868974108,2014-12-11,0.0016779588854241023
100450.53446510536,2014-12-12,-0.007738161176984337
99405.81928010343,2014-12-15,-0.010400294936856125
98545.14838154978,2014-12-16,-0.008658154067705759
100560.256444411,2014-12-17,0.02044857708325809
103061.40245272656,2014-12-18,0.024872112470180285
103372.53106505619,2014-12-19,0.003018866471105275
103433.74411601145,2014-12-22,0.0005921597384197508
102666.02514912274,2014-12-23,-0.007422325987036071
102808.6920648873,2014-12-24,0.0013896214990045674
103919.13628631883,2014-12-26,0.010801073324915533
104209.77612841772,2014-12-29,0.002796788469239475
103363.41391033234,2014-12-30,-0.008121716114641853
102924.94736293453,2014-12-31,-0.004241989799003476
102639.97283386381,2015-01-02,-0.0027687605033777096
101629.35603794135,2015-01-05,-0.00984623015789643
100186.34009038401,2015-01-06,-0.01419881030259229
101428.13703517512,2015-01-07,0.01239487283067553
102923.48737455037,2015-01-08,0.014742953810308768
102305.8414317224,2015-01-09,-0.006001020355832831
101699.13867515213,2015-01-12,-0.005930284606233016
101426.60678248522,2015-01-13,-0.002679785652240696
101583.86589309364,2015-01-14,0.0015504719678305356
100938.54881779423,2015-01-15,-0.006352554804111676
102634.81544408655,2015-01-16,0.016804943662844574
103138.27796959532,2015-01-20,0.004905377608274142
103470.0701785634,2015-01-21,0.0032169647923139255
103715.65366096042,2015-01-22,0.002373473623562994
103791.67140121006,2015-01-23,0.0007329437511731651
103912.09550498489,2015-01-26,0.00116024823715688
102271.830005278,2015-01-27,-0.015785125800183653
100563.11907944738,2015-01-28,-0.016707542299208233
101488.15266833364,2015-01-29,0.009198537171022592
100344.9531963922,2015-01-30,-0.011264363789115772
101422.42194472328,2015-02-02,0.010737647624612379
102220.65171991363,2015-02-03,0.00787034819209298
100925.81844244972,2015-02-04,-0.012667041891023967
