,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CMCSA,COST,CPRT,CSCO,CSGP,CSX,CTAS,CTSH,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FTNT,GILD,GOOG,GOOGL,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MRNA,MSFT,MU,NFLX,NTES,NVDA,NXPI,OKTA,ORLY,PAYX,PCAR,PDD,PEP,PFE,PG,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,SPLK,SWKS,TCOM,TMUS,TSLA,TXN,VRSK,VRSN,VRTX,WBA,WDAY,XEL
0,0.0,0.0,0.0,0.0,36.0,0.0,73.0,45.0,53.0,0.0,0.0,58.0,67.0,1.0,0.0,0.0,22.0,39.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,96.0,78.0,0.0,0.0,0.0,0.0,96.0,36.0,51.0,29.0,0.0,0.0,0.0,0.0,20.0,50.0,0.0,22.0,83.0,0.0,0.0,49.0,0.0,98.0,49.0,42.0,0.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,0.0,1.0,0.0,76.0,0.0,62.0,0.0,0.0,0.0,28.0,17.0,14.0,25.0,0.0,0.0,76.0,73.0,0.0,32.0,69.0,0.0,0.0,0.0,49.0,93.0,43.0
1,0.0,0.0,0.0,0.0,36.0,0.0,56.0,45.0,53.0,0.0,0.0,58.0,67.0,0.0,25.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,97.0,15.0,0.0,0.0,0.0,0.0,71.0,36.0,56.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,22.0,0.0,0.0,0.0,49.0,0.0,98.0,49.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,62.0,0.0,0.0,0.0,28.0,0.0,14.0,25.0,0.0,0.0,0.0,73.0,0.0,32.0,69.0,0.0,0.0,0.0,49.0,93.0,43.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,0.0,0.0,6.0,36.0,0.0,0.0,57.0,104.0,78.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,153.0,0.0,46.0,1.0,0.0,44.0,0.0,0.0,140.0,99.0,0.0,0.0,0.0,0.0,0.0,44.0,84.0,22.0,76.0,0.0,4.0,0.0,0.0,53.0,128.0,59.0,0.0,59.0,0.0,0.0,84.0,0.0,87.0,0.0,39.0,0.0,0.0,86.0,0.0,0.0,21.0,0.0,0.0,67.0,0.0,16.0,77.0,0.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,69.0,127.0,0.0,79.0,0.0,0.0,7.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,0.0,0.0,1.0,36.0,69.0,0.0,0.0,29.0,78.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,153.0,0.0,35.0,0.0,0.0,44.0,0.0,0.0,234.0,99.0,96.0,94.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,97.0,0.0,0.0,0.0,51.0,32.0,59.0,0.0,20.0,0.0,0.0,84.0,0.0,36.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,67.0,0.0,63.0,127.0,0.0,79.0,0.0,0.0,8.0,0.0
4,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,36.0,69.0,0.0,0.0,29.0,78.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,37.0,96.0,6.0,0.0,0.0,0.0,94.0,18.0,22.0,0.0,97.0,0.0,0.0,0.0,51.0,32.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,24.0,95.0,0.0,96.0,0.0,0.0,4.0,42.0,0.0,91.0,7.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,69.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,72.0,6.0,0.0,0.0,0.0,8.0,106.0,22.0,0.0,55.0,0.0,0.0,0.0,41.0,32.0,59.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,88.0,0.0,79.0,93.0,0.0,95.0,0.0,36.0,0.0,0.0,4.0,42.0,0.0,91.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,94.0
6,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,69.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,96.0,53.0,6.0,0.0,0.0,0.0,8.0,12.0,18.0,0.0,55.0,0.0,0.0,0.0,6.0,32.0,59.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,61.0,0.0,79.0,35.0,0.0,20.0,0.0,36.0,0.0,0.0,0.0,42.0,0.0,91.0,0.0,0.0,0.0,127.0,5.0,0.0,0.0,0.0,0.0,94.0
7,0.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,226.0,69.0,0.0,0.0,120.0,0.0,93.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,330.0,72.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,16.0,0.0,0.0,0.0,0.0,126.0,59.0,0.0,0.0,0.0,0.0,44.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0,0.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,127.0,0.0,93.0,0.0,0.0,0.0,94.0
8,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,226.0,69.0,0.0,0.0,120.0,0.0,93.0,0.0,0.0,0.0,46.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,330.0,72.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,127.0,0.0,47.0,0.0,0.0,0.0,53.0
9,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,226.0,67.0,0.0,0.0,120.0,0.0,40.0,0.0,0.0,0.0,142.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,72.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,127.0,60.0,47.0,0.0,0.0,0.0,151.0
