account_rewards,date
-0.0005282467443672067,2011-07-05
0.008555017294875787,2011-07-06
-0.003923041593983542,2011-07-07
-0.024050556473519964,2011-07-08
-0.003666767360941427,2011-07-12
-0.013022094269516095,2011-07-13
-0.005222465181256051,2011-07-15
0.01990175018215434,2011-07-18
-0.0011814746433828215,2011-07-19
0.0030849760270880034,2011-07-21
-0.013653131146634261,2011-07-22
-0.009295127192293029,2011-07-25
-0.02102777759571199,2011-07-26
-0.002463708369608816,2011-07-27
-0.0008218668696324213,2011-07-28
-0.006809667415994594,2011-07-29
-0.01752050520316945,2011-08-01
0.002188182703752013,2011-08-02
-0.041434531491646984,2011-08-03
-0.006039253653676945,2011-08-04
-0.02705159662569763,2011-08-05
0.027858224742787985,2011-08-08
-0.027688430729398673,2011-08-09
0.03910896217033996,2011-08-10
0.01845121316192166,2011-08-11
0.011726197576560682,2011-08-12
-0.00837132890430975,2011-08-15
-0.0057110884130339825,2011-08-16
-0.037782322505384165,2011-08-17
-0.006156323802419174,2011-08-19
0.03537713805002603,2011-08-22
0.016301092910650555,2011-08-23
-0.021403022528997007,2011-08-24
0.008330442806634353,2011-08-25
0.030036232084814613,2011-08-26
0.005863926892182988,2011-08-29
8.116298567485306e-05,2011-08-30
-0.006504856386885916,2011-08-31
0.0033598561276411386,2011-09-01
0.013473248872871092,2011-09-02
0.022992608627598464,2011-09-06
-0.003204306560845672,2011-09-07
-0.028636025107856372,2011-09-08
0.00028092110225482207,2011-09-09
0.008464804342582469,2011-09-12
0.0016596438810582194,2011-09-13
0.010481514717986327,2011-09-14
0.006266693095749038,2011-09-15
-0.005582105915380994,2011-09-19
0.001787396872377525,2011-09-20
-0.025555431626981012,2011-09-21
0.007065769667713871,2011-09-22
0.008169148274459938,2011-09-23
0.008551390976065831,2011-09-26
-0.010904307325469799,2011-09-27
-0.02482709449576209,2011-09-29
-0.022402175957012986,2011-09-30
0.013945818299804156,2011-10-03
0.011498653121623762,2011-10-04
0.01451741973176461,2011-10-05
0.004451234555963729,2011-10-06
0.02409058898679251,2011-10-07
0.001867211617952208,2011-10-10
0.00704883833120336,2011-10-11
0.007800966914542715,2011-10-12
0.010831114601005724,2011-10-13
-0.014856789986488124,2011-10-14
0.008237219563754944,2011-10-17
0.0022995989336572847,2011-10-18
0.0023570997812365703,2011-10-19
0.0084363801801557,2011-10-20
0.01369205966301597,2011-10-21
-0.01496379425025967,2011-10-24
0.012135183268954134,2011-10-25
0.022666677601835685,2011-10-26
-0.0009054021710557963,2011-10-27
-0.012822353448850689,2011-10-28
-0.0214828135964876,2011-10-31
0.009718283336204284,2011-11-01
0.017940126249813365,2011-11-02
-0.006310325258770218,2011-11-03
-0.0008101002129719417,2011-11-04
0.005762910245109713,2011-11-07
-0.026886102930164333,2011-11-08
0.00628438834645617,2011-11-09
0.016260005004851617,2011-11-10
-0.004914294943237203,2011-11-11
0.0030747411348694084,2011-11-14
-0.014379952741680616,2011-11-15
-0.010490477098885561,2011-11-16
-0.0058029379862822705,2011-11-17
-0.017056949691644063,2011-11-18
0.001228442799564457,2011-11-21
-0.015120617638429886,2011-11-22
0.0018063743610020097,2011-11-23
0.025306648430078932,2011-11-25
0.033000406484757765,2011-11-29
0.003531792717235721,2011-11-30
1.2062625817134804e-05,2011-12-01
0.0036156231338134374,2011-12-02
-0.0007572247755152686,2011-12-05
-0.002681516538872991,2011-12-06
-0.015497051399005889,2011-12-07
0.015386141381727681,2011-12-08
-0.012373404067862127,2011-12-09
-0.010753333244890414,2011-12-12
-0.0071327015132859415,2011-12-13
0.004216749851211895,2011-12-14
0.0028491095570468443,2011-12-15
-0.010558673356633085,2011-12-16
0.025452840676140565,2011-12-19
0.009610774121657744,2011-12-20
0.009496658845646462,2011-12-22
0.0026484853243615982,2011-12-23
-0.01442679397778418,2011-12-27
0.01183320885860451,2011-12-28
-0.006064183603283411,2011-12-29
0.006977479403366348,2011-12-30
0.0031134203756012753,2012-01-03
0.014307345721570842,2012-01-04
-0.0013732848940808447,2012-01-05
0.00625346918665367,2012-01-06
0.008834980938967714,2012-01-09
0.0013347029316657373,2012-01-10
0.009922287784427091,2012-01-11
-0.010703513414256618,2012-01-12
0.00896190880876339,2012-01-13
0.017480550979698542,2012-01-17
0.006640316445743492,2012-01-18
-0.0022460746649827965,2012-01-19
-0.002431088573316736,2012-01-20
-0.0002751864967664455,2012-01-23
0.004491933759727508,2012-01-24
0.0015269355828012605,2012-01-25
-0.0020956302110705996,2012-01-26
-0.008343321901046462,2012-01-27
0.004914716032321458,2012-01-30
0.0014804616060856838,2012-01-31
0.001892178643426614,2012-02-01
0.01500402929353276,2012-02-02
-0.001954682020995239,2012-02-03
-0.004420055703296573,2012-02-06
0.005042168837249616,2012-02-07
-0.005227259310734999,2012-02-09
0.01296879396473578,2012-02-10
-0.003787505042543312,2012-02-13
-0.007323110220376416,2012-02-14
0.005049719274380961,2012-02-15
-0.0037667095594986757,2012-02-16
0.0023090166888323376,2012-02-17
-0.010824848960068998,2012-02-21
0.0015806041955808885,2012-02-22
0.0009459511679243787,2012-02-23
0.002693621396891569,2012-02-24
0.0057808752273255356,2012-02-27
-0.0035690505118765856,2012-02-28
0.001998084565265567,2012-02-29
-0.001511308593072128,2012-03-01
0.000438384875311618,2012-03-02
-0.005490106888941176,2012-03-05
0.008599188547111796,2012-03-06
0.00147002522618437,2012-03-08
0.00309888378216815,2012-03-09
0.013961921368923023,2012-03-12
-0.005048856611795897,2012-03-13
0.004388591716091768,2012-03-14
-2.2095385312366175e-05,2012-03-15
-0.0007276817499965644,2012-03-16
-0.0010299019548282663,2012-03-19
0.0006515665432467306,2012-03-20
-0.0021674248897430824,2012-03-21
0.0016367909271085617,2012-03-22
0.015837736221820768,2012-03-23
-0.0034341611627662348,2012-03-26
-0.012001363935312323,2012-03-27
0.0004474596569572496,2012-03-28
0.0024682399576801935,2012-03-29
0.004835455626909092,2012-03-30
-0.003203243081977558,2012-04-02
-0.009771365975250596,2012-04-03
-0.0005206211862156075,2012-04-04
-0.01551922064717686,2012-04-05
-0.018019682627298726,2012-04-09
-0.004091791007021759,2012-04-10
0.010867301283682646,2012-04-11
0.00017921008353691267,2012-04-12
0.0026990161225671776,2012-04-13
0.01916704200672541,2012-04-16
-0.004472612850559671,2012-04-17
-0.0026275325189384436,2012-04-18
-0.00511375322464379,2012-04-19
0.0043285958386973114,2012-04-23
0.013877322542608532,2012-04-24
0.010800969836442492,2012-04-25
0.026720010980465343,2012-04-26
0.00543856074467488,2012-04-27
-0.003419169552317228,2012-04-30
0.0008487989333037527,2012-05-01
-0.009100737801284951,2012-05-02
-0.012979516316877455,2012-05-03
-0.005204123621243066,2012-05-04
-0.0009767988367321446,2012-05-07
-0.007453311323633106,2012-05-08
0.0006407466500206247,2012-05-09
-0.0003932286612517871,2012-05-10
-0.0032690768156622067,2012-05-11
-0.00485397115615233,2012-05-14
-0.0026909063275218554,2012-05-15
-0.012914129124927173,2012-05-16
-0.001671501053372044,2012-05-17
0.008460476372886563,2012-05-18
0.0031413273039395985,2012-05-21
-0.004584626983120563,2012-05-22
0.0027673987614021674,2012-05-23
-0.003621278475321416,2012-05-24
0.005232280465506024,2012-05-25
-0.01171915823235254,2012-05-29
-0.0027468235471950326,2012-05-30
-0.01879178351894117,2012-05-31
0.002777270986063945,2012-06-01
0.0003023544942187244,2012-06-04
0.014645653676490346,2012-06-05
0.00348099290981516,2012-06-06
0.0051800064792856156,2012-06-07
-0.006945678265862142,2012-06-08
0.01068358609076882,2012-06-11
-0.0037641189228451123,2012-06-12
0.007337647682272147,2012-06-13
0.0020770802837933172,2012-06-14
0.008774042821929846,2012-06-15
0.003291591225842288,2012-06-18
-0.0006274817712932042,2012-06-19
-0.00985957291162437,2012-06-20
0.0021167714151994546,2012-06-21
-0.009013160968485928,2012-06-22
-0.013569625254814848,2012-06-25
-0.006959252304335617,2012-06-26
0.0026408194032210993,2012-06-27
0.028056024563995224,2012-06-28
0.003888159655395528,2012-06-29
0.007791588919811286,2012-07-02
-0.00570626656953535,2012-07-03
-0.003563604659131134,2012-07-05
-0.00019984971628131444,2012-07-06
0.0025353840151076264,2012-07-09
-0.0018294968683878348,2012-07-10
-0.006308659695273319,2012-07-11
0.01658410145825234,2012-07-12
-0.00455171978823913,2012-07-13
0.005095624392752199,2012-07-16
0.005921546563871385,2012-07-17
0.007230012214028222,2012-07-18
-0.0010961597840922288,2012-07-19
-0.018700086287980422,2012-07-20
-0.004931702498544455,2012-07-23
-0.005035744931770234,2012-07-24
0.014186044072138547,2012-07-25
0.011763204173004369,2012-07-26
-6.198219632971639e-05,2012-07-27
0.002285261867239628,2012-07-30
-0.007236918733678776,2012-07-31
-0.011751354398834214,2012-08-01
0.03594866486689543,2012-08-02
0.0036789904791279487,2012-08-03
0.007510231426226091,2012-08-06
0.003709395405120073,2012-08-07
0.00021236063707125968,2012-08-08
-0.0021633737782811597,2012-08-09
0.0010865621169138448,2012-08-10
-0.002057240121283367,2012-08-13
-0.0026673189158453294,2012-08-14
0.0027615080833463166,2012-08-15
-0.005670883570395739,2012-08-16
0.004375075494485581,2012-08-17
0.006483466606768576,2012-08-20
-0.002853237004842729,2012-08-21
0.004189706188123557,2012-08-22
0.011051273576791004,2012-08-23
-0.0021957566948952643,2012-08-24
