,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CMCSA,COST,CPRT,CSCO,CSGP,CSX,CTAS,CTSH,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FTNT,GILD,GOOG,GOOGL,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MRNA,MSFT,MU,NFLX,NTES,NVDA,NXPI,OKTA,ORLY,PAYX,PCAR,PDD,PEP,PFE,PG,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,SPLK,SWKS,TCOM,TMUS,TSLA,TXN,VRSK,VRSN,VRTX,WBA,WDAY,XEL
0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,97.0,0.0,0.0,47.0,76.0,89.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,51.0,8.0,0.0,0.0,52.0,52.0,90.0,0.0,64.0,0.0,88.0,98.0,80.0,12.0,11.0,0.0,0.0,98.0,0.0,3.0,7.0,0.0,12.0,21.0,0.0,74.0,65.0,72.0,0.0,0.0,0.0,33.0,0.0,0.0,47.0,0.0,0.0,13.0,0.0,43.0,68.0,0.0,94.0,0.0,0.0,0.0,2.0,41.0,75.0,0.0,0.0,69.0,20.0,45.0,33.0,53.0,62.0,0.0,18.0,37.0
1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,97.0,0.0,0.0,0.0,174.0,145.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,51.0,0.0,0.0,0.0,32.0,139.0,90.0,0.0,48.0,0.0,88.0,98.0,175.0,0.0,11.0,0.0,0.0,92.0,0.0,0.0,93.0,0.0,97.0,19.0,0.0,74.0,65.0,72.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,68.0,0.0,94.0,0.0,0.0,0.0,3.0,9.0,75.0,0.0,0.0,0.0,0.0,45.0,13.0,53.0,11.0,0.0,110.0,0.0
2,0.0,0.0,87.0,0.0,0.0,88.0,0.0,1.0,97.0,0.0,0.0,0.0,82.0,159.0,0.0,0.0,97.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,33.0,0.0,85.0,94.0,0.0,226.0,187.0,0.0,48.0,0.0,88.0,98.0,175.0,0.0,11.0,0.0,0.0,58.0,0.0,0.0,31.0,84.0,97.0,0.0,0.0,24.0,156.0,155.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,69.0,0.0,27.0,0.0,86.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,139.0,13.0,0.0,0.0,0.0,30.0,93.0
3,0.0,0.0,37.0,0.0,0.0,34.0,0.0,1.0,190.0,0.0,0.0,0.0,82.0,159.0,0.0,0.0,26.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,85.0,94.0,0.0,316.0,125.0,0.0,48.0,0.0,43.0,98.0,271.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,124.0,33.0,97.0,0.0,0.0,24.0,156.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,0.0,83.0,0.0,0.0,90.0,162.0,0.0,0.0,0.0,0.0,139.0,13.0,39.0,0.0,0.0,0.0,93.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,190.0,0.0,0.0,97.0,82.0,159.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,85.0,3.0,0.0,277.0,125.0,0.0,145.0,0.0,43.0,98.0,191.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,124.0,33.0,73.0,0.0,0.0,24.0,122.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,3.0,0.0,86.0,27.0,0.0,3.0,85.0,0.0,58.0,162.0,0.0,1.0,0.0,0.0,224.0,13.0,0.0,0.0,0.0,0.0,55.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,97.0,82.0,255.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1.0,85.0,0.0,0.0,277.0,224.0,0.0,145.0,0.0,43.0,98.0,131.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,42.0,33.0,73.0,31.0,0.0,2.0,122.0,95.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,85.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,215.0,13.0,0.0,0.0,0.0,0.0,55.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,97.0,82.0,249.0,0.0,0.0,26.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,98.0,183.0,0.0,0.0,254.0,224.0,0.0,132.0,0.0,43.0,98.0,78.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,33.0,73.0,0.0,0.0,0.0,122.0,95.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,85.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,143.0,13.0,0.0,0.0,0.0,0.0,55.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,88.0,82.0,343.0,0.0,0.0,26.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,98.0,183.0,0.0,0.0,254.0,224.0,0.0,88.0,0.0,43.0,98.0,78.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,33.0,73.0,0.0,0.0,1.0,24.0,95.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,64.0,0.0,0.0,193.0,0.0,0.0,0.0,1.0,143.0,13.0,0.0,0.0,0.0,0.0,55.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,79.0,178.0,320.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,151.0,0.0,264.0,87.0,0.0,352.0,224.0,0.0,88.0,0.0,43.0,49.0,172.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,24.0,95.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,7.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,55.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,178.0,320.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,151.0,0.0,264.0,42.0,0.0,352.0,224.0,0.0,88.0,0.0,43.0,49.0,172.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,7.0,1.0,0.0,193.0,0.0,0.0,0.0,0.0,143.0,82.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,79.0,178.0,320.0,0.0,0.0,95.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,151.0,0.0,264.0,42.0,0.0,355.0,316.0,0.0,88.0,0.0,43.0,3.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,33.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,7.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,143.0,8.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,178.0,320.0,0.0,0.0,95.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,151.0,0.0,325.0,42.0,0.0,311.0,298.0,0.0,88.0,0.0,43.0,3.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,33.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,7.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,143.0,8.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,178.0,320.0,0.0,0.0,95.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,308.0,8.0,0.0,312.0,265.0,0.0,12.0,0.0,43.0,0.0,146.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,69.0,30.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,110.0,8.0,0.0,0.0,0.0,0.0,42.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,90.0,320.0,0.0,0.0,95.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,297.0,8.0,0.0,312.0,265.0,0.0,13.0,0.0,43.0,0.0,146.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,69.0,30.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,96.0,0.0,96.0,110.0,8.0,0.0,0.0,0.0,0.0,133.0
