account_rewards,date
-0.051669016471187205,2014-10-09
-0.0010893025069273405,2014-10-13
-0.005078921828365731,2014-10-14
-0.0005066811901600298,2014-10-15
0.011300597418585467,2014-10-16
0.011079320784260068,2014-10-17
0.020625019723180784,2014-10-20
-0.014619851159412337,2014-10-21
0.014241990863429891,2014-10-22
0.017286137047305916,2014-10-23
5.843159558295914e-05,2014-10-24
0.012779220682946414,2014-10-27
-0.0033570588686134602,2014-10-28
0.012445187155524659,2014-10-30
0.0018966187418740258,2014-10-31
-0.010593311449246266,2014-11-03
0.005355952972691157,2014-11-04
0.006251575502246876,2014-11-05
-0.0016122136468163376,2014-11-06
0.009771895928072255,2014-11-07
0.00550200880305143,2014-11-10
0.0007210830385328594,2014-11-11
-0.004142711008762961,2014-11-12
-0.007288423315313162,2014-11-13
0.0075633288304286835,2014-11-17
-0.001743598024941264,2014-11-18
-0.0016454927703949591,2014-11-19
0.008060255928018192,2014-11-20
0.0068774155762583574,2014-11-21
0.0005383989107139394,2014-11-24
-0.03307925746430058,2014-11-25
0.006096727376905387,2014-11-26
-0.01297345790087821,2014-11-28
0.003829841494609866,2014-12-01
0.0036533141314481292,2014-12-02
-0.003337069280819409,2014-12-03
0.004578129785425586,2014-12-04
-0.007266379103991021,2014-12-05
0.0030093719541661925,2014-12-08
-0.013687781555234048,2014-12-09
0.008002389863325325,2014-12-10
-0.012226121214601498,2014-12-11
-0.008848553050845432,2014-12-12
-0.006892065803083285,2014-12-15
0.019276597189849632,2014-12-16
0.018199117022211716,2014-12-17
0.0024478994979334778,2014-12-18
0.004757149492670502,2014-12-19
-0.006031985585614234,2014-12-22
-0.0014353078424811396,2014-12-23
0.00034220803202360267,2014-12-24
0.0010384069746304523,2014-12-26
-0.008844784162548934,2014-12-29
-0.006868552815730458,2014-12-30
-0.0034805822353308276,2014-12-31
-0.017227721220996656,2015-01-02
-0.00802928397775861,2015-01-05
0.012609860261468356,2015-01-06
0.01640929693764824,2015-01-07
-0.014365709128388533,2015-01-08
-0.0021200170819863544,2015-01-09
0.0028645282875623683,2015-01-12
-0.005076271640118093,2015-01-13
-0.022554262769724557,2015-01-14
0.02802830824642742,2015-01-15
0.017080808610066407,2015-01-16
0.0026484030377515425,2015-01-20
0.003408330271426489,2015-01-21
0.003138806638520571,2015-01-22
0.006822694427934226,2015-01-23
-0.010016368569803973,2015-01-26
-0.01602186166900937,2015-01-27
0.0002963148661031499,2015-01-28
0.0006597742532038177,2015-01-29
0.011347709447370237,2015-01-30
0.01554974962185877,2015-02-02
-0.008616047338994175,2015-02-03
0.0196402748124347,2015-02-04
-0.006903248660655485,2015-02-05
-0.00858538094164151,2015-02-06
0.006732598631364649,2015-02-09
0.006685773925434996,2015-02-10
0.007185885310506748,2015-02-11
0.0070918688136613435,2015-02-12
0.0031516914161617165,2015-02-13
0.0038911987067609104,2015-02-17
0.009712169296977269,2015-02-18
0.004871533785384565,2015-02-19
0.0020492470413791108,2015-02-20
-0.0008563541497941107,2015-02-23
0.0031755943850795966,2015-02-24
-0.002056229970372692,2015-02-25
-0.008648951996826913,2015-02-26
0.007152960794169406,2015-02-27
-0.009249281670845733,2015-03-02
-0.004709785782047648,2015-03-03
0.007736885643100501,2015-03-04
-0.01432633123103252,2015-03-05
0.0028663850819727844,2015-03-06
-0.014816012097276812,2015-03-09
-0.0010447540525037804,2015-03-10
0.009535813908145663,2015-03-11
-0.0015399974428075543,2015-03-12
0.019447647341905277,2015-03-13
0.0005867821672022035,2015-03-16
0.006288384944928201,2015-03-17
0.004676331000423858,2015-03-18
0.01655738319014291,2015-03-19
-0.00858087635194105,2015-03-20
-0.0017646389980981172,2015-03-23
-0.02285850245418698,2015-03-24
0.00064634077342319,2015-03-25
0.005940777219376357,2015-03-26
0.002338672489558439,2015-03-27
-0.0027121638633519464,2015-03-31
0.004669229116395352,2015-04-01
0.0016383236880922788,2015-04-02
0.0013697265667397564,2015-04-06
0.011024364560651322,2015-04-07
0.005506429801786771,2015-04-08
0.011335974659017534,2015-04-09
-0.0001237091823926565,2015-04-10
-0.004664911809709888,2015-04-13
0.0073508717583677064,2015-04-14
0.0073540280881059916,2015-04-15
-0.011887364271514935,2015-04-16
0.012419824429957461,2015-04-17
0.011709464529678288,2015-04-20
0.0018009946427551102,2015-04-21
-0.0012489913538470813,2015-04-22
-0.001978154521384388,2015-04-23
-0.007232861436294804,2015-04-24
0.004820690806630931,2015-04-27
-0.01090061653485367,2015-04-28
-0.010321058655167149,2015-04-29
0.011986272032727122,2015-04-30
0.0012802324699738845,2015-05-01
-0.016046541759997656,2015-05-04
-0.001585881158557174,2015-05-05
0.0086224152450636,2015-05-06
0.014044691899536346,2015-05-07
-0.0010715289581682062,2015-05-08
-0.0047164083318476475,2015-05-11
0.002133381748345056,2015-05-12
0.011432316650571173,2015-05-13
-0.0005871195652508696,2015-05-14
0.0008583700233836669,2015-05-15
-0.00108105504948788,2015-05-18
-0.0037407281180227557,2015-05-19
0.0061725493061226214,2015-05-20
0.0028402456418503913,2015-05-21
-0.008658406937189648,2015-05-22
0.011649979115220638,2015-05-26
0.0020376151330101307,2015-05-27
-0.005436068413957547,2015-05-28
0.011371596158800417,2015-05-29
-0.008475007481478085,2015-06-01
-0.0008720991638025993,2015-06-02
0.0075975709495362245,2015-06-04
-0.004742682259391291,2015-06-05
-0.0003837555668068569,2015-06-08
0.002217452846824797,2015-06-09
0.003740031185628108,2015-06-10
-0.00048532656489932524,2015-06-11
-0.006077468257074077,2015-06-12
0.003215171037307476,2015-06-15
0.003581925183478681,2015-06-16
0.013442083306477974,2015-06-17
-0.0026855943089968705,2015-06-18
0.008191868244861795,2015-06-19
-0.0025949347936386506,2015-06-22
-0.007006798239940699,2015-06-23
-0.00017825892526192097,2015-06-24
-0.0017938907250566927,2015-06-25
-0.024696942022783035,2015-06-26
0.01042175110859199,2015-06-29
0.002440877493304805,2015-06-30
0.002567936497406878,2015-07-01
-0.005942389718150404,2015-07-02
0.005515173353030732,2015-07-06
-0.012530434338431233,2015-07-07
0.0030979872501455136,2015-07-08
0.004074745182279039,2015-07-09
0.011893550136717357,2015-07-10
0.007491411652110881,2015-07-13
-0.003068841113038259,2015-07-14
0.005182584628353919,2015-07-15
0.002490131039419526,2015-07-16
0.011083879799348684,2015-07-17
6.615665130444536e-05,2015-07-20
0.011859280344641307,2015-07-21
0.011403701139913118,2015-07-22
-0.004568891658598962,2015-07-23
-0.006248677979550134,2015-07-24
0.02035138410138836,2015-07-27
0.0044384546891120995,2015-07-28
0.00769255698273551,2015-07-29
-0.0012991994674731414,2015-07-30
-0.0010796963647675339,2015-07-31
0.0004415539868785271,2015-08-03
0.010821480575184297,2015-08-04
-0.016703610257478324,2015-08-05
0.006545369401448284,2015-08-06
0.007176242107594077,2015-08-07
-0.005453264281672137,2015-08-10
0.0010600676613644459,2015-08-11
0.002597366453687136,2015-08-12
0.006203338268336919,2015-08-13
0.009914287049241424,2015-08-14
-0.006650547855052924,2015-08-17
-0.00628584124306075,2015-08-18
-0.03764633952284903,2015-08-19
-0.029289743804014317,2015-08-20
-0.040048010653061114,2015-08-21
-0.007052114500277579,2015-08-24
0.037021699940348304,2015-08-25
0.02186903892117487,2015-08-26
-0.001427928463116363,2015-08-27
-0.013224284549775013,2015-08-28
-0.023248975860271363,2015-08-31
0.016158451057550552,2015-09-01
0.007777675016276193,2015-09-02
-0.012952521773047997,2015-09-03
0.030553151699037114,2015-09-04
-0.01600232979453462,2015-09-08
0.011624249579130806,2015-09-09
0.005188901940646367,2015-09-10
-0.001804808692896663,2015-09-11
0.010098291468581402,2015-09-14
0.002975723691728787,2015-09-15
0.0009463968947857845,2015-09-16
-0.01124797744404573,2015-09-17
0.0007055804304635404,2015-09-18
-0.009490596603044068,2015-09-21
-0.001536846118635728,2015-09-22
-0.0036530385701495243,2015-09-23
-0.010992806009062602,2015-09-24
-0.03214624438303024,2015-09-25
-0.0005298368793226948,2015-09-28
0.019267602577534765,2015-09-29
-0.001961853874573219,2015-09-30
0.01719813608178588,2015-10-01
0.008945677516735962,2015-10-02
-0.01616751270334523,2015-10-05
0.009417438590756723,2015-10-06
0.0023558375232951754,2015-10-07
0.0015361439598616346,2015-10-08
0.0010469521146884112,2015-10-09
-0.009069076497550252,2015-10-12
-0.006615521927834809,2015-10-13
0.015212148940282689,2015-10-14
0.006424000086244492,2015-10-15
0.003918031150030292,2015-10-16
-0.005134440778672203,2015-10-19
-0.011097044187806833,2015-10-20
0.026469040728689323,2015-10-21
-0.013780102086363558,2015-10-22
0.0036661313301884616,2015-10-23
-0.0031360284667816675,2015-10-26
-0.0034930420026165524,2015-10-27
-0.018110297993319164,2015-10-28
0.0034098228571695435,2015-10-29
0.011123769730381365,2015-10-30
-1.5763859121968754e-06,2015-11-02
-0.004225328219149736,2015-11-03
-0.01297229758070344,2015-11-04
0.010181848857909551,2015-11-05
-0.0074260460223758975,2015-11-06
0.0008388438299361369,2015-11-09
-0.0019228781771145804,2015-11-10
-0.004367036383093861,2015-11-11
-0.00480613532391305,2015-11-12
0.014252566312846783,2015-11-13
-0.0026163221269791233,2015-11-16
0.01344507454116499,2015-11-17
0.008034705555477998,2015-11-18
-0.007362227717452764,2015-11-19
-2.0751211322047264e-06,2015-11-20
0.006890862475189172,2015-11-24
0.004407134340666323,2015-11-25
-0.001630897042038505,2015-11-27
0.011066187536058881,2015-11-30
-0.009065394099312327,2015-12-01
-0.02815493074969616,2015-12-02
0.01758217331171516,2015-12-03
-0.00816460925789597,2015-12-04
-0.0024942204275045176,2015-12-07
-0.01763878870991082,2015-12-08
-0.0006621160300963314,2015-12-09
-0.02715984864277919,2015-12-10
0.000538452603367191,2015-12-11
0.022657785698734643,2015-12-14
0.01724931993828843,2015-12-15
-0.016230158679832532,2015-12-16
-0.011802003117218417,2015-12-17
0.009487710886608021,2015-12-18
0.006547393150770925,2015-12-21
0.013486407960294551,2015-12-22
0.0006831772945144605,2015-12-23
0.008201470734475426,2015-12-24
