account_rewards,date
0.0006001075315475464,2014-02-28
0.018036158724540403,2014-03-03
-0.0004268821246611441,2014-03-04
-0.008753258423882679,2014-03-05
-0.008043817304230512,2014-03-06
-0.002538067652458425,2014-03-07
-0.0020330327774244626,2014-03-10
0.015608269238644255,2014-03-11
-0.019769655625515532,2014-03-12
0.001217202681067818,2014-03-13
0.003477662286374688,2014-03-14
0.013226513118807301,2014-03-17
-0.0046210536479939866,2014-03-18
0.007318695616815555,2014-03-19
-0.017517979956519242,2014-03-20
-0.012458857443927841,2014-03-21
-0.0011875099196829455,2014-03-24
-0.014281235163542452,2014-03-25
0.0025460262825854753,2014-03-26
-0.006616531647586784,2014-03-27
0.010864737194278471,2014-03-28
0.017186124823611097,2014-03-31
0.0030806984450542706,2014-04-01
-0.009658587122355858,2014-04-02
-0.028202096319122814,2014-04-03
-0.009957002755491648,2014-04-04
0.004518122593559202,2014-04-07
0.020903470096334212,2014-04-08
-0.028681427243677213,2014-04-09
-0.013475285205895627,2014-04-10
0.003884367682740943,2014-04-11
0.002233442426090837,2014-04-14
0.014306547754580816,2014-04-15
-0.0018821302555119077,2014-04-16
0.023508452086452095,2014-04-17
-0.0033667622419743123,2014-04-22
-0.002476508021536014,2014-04-23
-0.03413981140072569,2014-04-24
0.008520447804990734,2014-04-25
0.000271716372017061,2014-04-29
0.0024312085275553876,2014-04-30
-0.0062261719383280385,2014-05-01
0.006120848841168177,2014-05-02
-0.01194071917786045,2014-05-05
0.02013863305058054,2014-05-06
-0.010836634504721802,2014-05-07
0.002408775509557187,2014-05-08
0.013141691239601282,2014-05-09
-0.002523783276857721,2014-05-12
-0.006417002772659656,2014-05-13
-0.006436696039216043,2014-05-14
0.005250877939410957,2014-05-15
0.009687802166752454,2014-05-16
-0.007022583830325028,2014-05-19
0.008628803177578682,2014-05-20
0.0062797213722545235,2014-05-21
0.003022769634655382,2014-05-22
0.01299967932497399,2014-05-23
-0.0006689743414070643,2014-05-27
0.0030118831299200026,2014-05-28
0.003369612061324093,2014-05-29
0.001977825786617573,2014-05-30
0.004624161462896674,2014-06-02
0.005178592490015524,2014-06-03
0.002985982538762191,2014-06-04
0.0052504995725917115,2014-06-05
0.00275738675863076,2014-06-06
-0.006082472069086162,2014-06-09
-0.004104216151807502,2014-06-10
-0.003827878899584657,2014-06-11
0.0033768262960991234,2014-06-12
0.005599461464462864,2014-06-13
-0.001028954832153102,2014-06-16
0.007196902613438191,2014-06-17
-0.004340486349634442,2014-06-18
-0.005857987747500129,2014-06-19
-0.0057484588026176,2014-06-20
-0.005832645642822014,2014-06-23
0.003569803502266856,2014-06-24
0.004222453192130796,2014-06-25
-0.0014747660768491195,2014-06-26
0.012934901312664544,2014-06-27
0.019786642538781908,2014-06-30
0.000254223186849207,2014-07-01
0.005646149302878898,2014-07-02
-0.0019804709299249927,2014-07-03
-0.0013422417615365362,2014-07-07
0.0028269827317299024,2014-07-08
0.0019816385497267207,2014-07-09
0.0032221594267948244,2014-07-10
0.004403510748989279,2014-07-11
-0.012268524355671058,2014-07-14
-0.005709875276367182,2014-07-15
-0.009070692781324064,2014-07-16
0.016418136433690205,2014-07-17
-0.0030730512552876225,2014-07-18
0.003315455241025849,2014-07-21
-0.0017593325286074327,2014-07-22
-0.004869668396097956,2014-07-23
-0.007442806184992925,2014-07-24
0.0023428650605440185,2014-07-25
-0.002907741358296996,2014-07-28
0.0038807460288755916,2014-07-29
-0.01775083786662344,2014-07-30
0.013768125591307957,2014-07-31
0.004038375466784296,2014-08-01
-0.0021748255696841744,2014-08-04
0.0046150040583838306,2014-08-05
0.0017260634737387233,2014-08-06
0.005995949578207681,2014-08-08
0.006204756054897483,2014-08-12
0.004266963783261404,2014-08-13
0.004241837397497516,2014-08-14
0.003450812412107014,2014-08-15
0.001289918485633677,2014-08-18
-0.0021029688970862965,2014-08-19
-0.00223543302274344,2014-08-20
-0.00302625802648582,2014-08-21
0.012382539020750658,2014-08-22
0.0034809675601384987,2014-08-25
0.0015326765230482696,2014-08-26
-0.0010847722613908236,2014-08-27
0.004902574459171011,2014-08-28
0.007667476122765821,2014-08-29
0.0042110795127360675,2014-09-02
-0.009144443147435982,2014-09-03
-0.002252250544814143,2014-09-04
-0.0019959237993804387,2014-09-08
0.007026227047579571,2014-09-09
-0.011393730557558785,2014-09-10
-0.008028301033606747,2014-09-12
0.01786878586319782,2014-09-15
0.009643615702505617,2014-09-17
-0.004566873064323104,2014-09-18
-0.010386649636931734,2014-09-19
-0.006154372683624081,2014-09-22
0.013038532368884803,2014-09-23
-0.016926104530465138,2014-09-24
0.0005122023184293816,2014-09-25
-0.005929510031685145,2014-09-26
0.0014959131297130723,2014-09-29
-0.015056175457694278,2014-09-30
0.0036788317553014347,2014-10-01
0.011265337467654611,2014-10-02
0.00045502297933251013,2014-10-03
-0.00950515583837847,2014-10-06
0.013540285476714329,2014-10-07
-0.01836665976696057,2014-10-08
-0.05464323757157654,2014-10-09
0.0005202524965979785,2014-10-13
0.0035011945481535425,2014-10-14
-0.00282317690808071,2014-10-15
0.02686917788587878,2014-10-16
0.006155708009023133,2014-10-17
0.020856162230737742,2014-10-20
0.005137548840610736,2014-10-21
0.013886089241426454,2014-10-22
0.01937961234673541,2014-10-23
-0.00011010151812945612,2014-10-24
0.011672103520809975,2014-10-27
-0.003151616446234001,2014-10-28
0.008396011372751014,2014-10-30
0.005089872162672419,2014-10-31
-0.020003675815836765,2014-11-03
0.019405909817598148,2014-11-04
0.013881245504282505,2014-11-05
-0.0012378716180386393,2014-11-06
0.0084741522957013,2014-11-07
0.009681235267601458,2014-11-10
-0.0006880157421204213,2014-11-11
0.004087764687411104,2014-11-12
0.0007037306967195571,2014-11-13
0.017263971369874828,2014-11-17
-0.000994774235598511,2014-11-18
-0.00658626108420179,2014-11-19
-0.000867081160049126,2014-11-20
0.006801024223632231,2014-11-21
0.0010784886585322726,2014-11-24
-0.013843579064897617,2014-11-25
0.0044250262175394885,2014-11-26
-0.013576371024171545,2014-11-28
0.007131681105280795,2014-12-01
0.0019415128811258013,2014-12-02
-0.00495835370524223,2014-12-03
-0.0018201744999801208,2014-12-04
-0.0012777598498918145,2014-12-05
0.003722561923444183,2014-12-08
-0.018051747630746826,2014-12-09
0.0018639039305861195,2014-12-10
-0.018560402365328122,2014-12-11
-0.020076261950416622,2014-12-12
-0.015246010403697234,2014-12-15
0.01899387813469279,2014-12-16
0.02676879163787357,2014-12-17
0.010880046522539598,2014-12-18
-0.0038755050886806947,2014-12-19
-0.01382708281508824,2014-12-22
0.006321457949862896,2014-12-23
0.014516703309077035,2014-12-24
-0.0042258220133324625,2014-12-26
-0.010635646144747178,2014-12-29
-0.007838480485453105,2014-12-30
0.0035585345814383587,2014-12-31
-0.013225837783802442,2015-01-02
-0.015043889134259995,2015-01-05
0.02395748315880447,2015-01-06
0.00628477006061481,2015-01-07
-0.00209389867483224,2015-01-08
-0.0064051573944909545,2015-01-09
-0.007052425527605466,2015-01-12
-0.009419172622696799,2015-01-13
-0.006309768529854926,2015-01-14
0.013957967654409828,2015-01-15
0.01004113571891031,2015-01-16
0.002183391561107452,2015-01-20
0.013110277947375758,2015-01-21
-0.008890854020447423,2015-01-22
0.0030649526628534493,2015-01-23
-0.008496538414152632,2015-01-26
-0.018244722574513046,2015-01-27
0.010206542665213885,2015-01-28
-0.011771631547436464,2015-01-29
0.012481531275406405,2015-01-30
0.010533307043449142,2015-02-02
-0.004830951328285824,2015-02-03
0.00887764239202081,2015-02-04
-0.011631043235560795,2015-02-05
-0.005965714099126104,2015-02-06
0.012243138264012108,2015-02-09
0.00871142711555695,2015-02-10
0.0038813508034170434,2015-02-11
-0.0012167879970164668,2015-02-12
0.008052909757145633,2015-02-13
-0.0024664944071037674,2015-02-17
0.015807400865872782,2015-02-18
0.003363568204316723,2015-02-19
-0.005173810581730893,2015-02-20
-0.0027555173679084527,2015-02-23
-0.002609094950567051,2015-02-24
0.0037050259293231087,2015-02-25
-0.0024071029207809146,2015-02-26
-0.00038301766005660094,2015-02-27
-0.00351746520670021,2015-03-02
-0.004960454288246196,2015-03-03
0.0017448644847149807,2015-03-04
-0.027144995494879066,2015-03-05
0.0023367247340281825,2015-03-06
-0.018510052286052143,2015-03-09
-3.7549004916729624e-05,2015-03-10
0.014037989353044253,2015-03-11
-0.010325296855563961,2015-03-12
0.016611418281630843,2015-03-13
-0.00568045353132877,2015-03-16
0.015729828815752186,2015-03-17
-0.002948818899364884,2015-03-18
0.0030740177391004584,2015-03-19
0.005587415825830329,2015-03-20
-0.008060996098679015,2015-03-23
-0.008033870864607023,2015-03-24
-0.013273265427077113,2015-03-25
0.007467498770526965,2015-03-26
0.00988546996369228,2015-03-27
-0.00024909142412039945,2015-03-31
0.006897498429634408,2015-04-01
0.015078195246019985,2015-04-02
-0.002888282962760044,2015-04-06
