account_rewards,date
-0.00820693511150981,2012-02-17
0.004922254547731368,2012-02-21
-0.0046168055038496155,2012-02-22
-0.0015635324835609225,2012-02-23
0.006689742647512597,2012-02-24
0.0004266749105920473,2012-02-27
-0.0002825424246399495,2012-02-28
0.012014432907488572,2012-02-29
-0.003733347115678646,2012-03-01
-0.0059119049863889574,2012-03-02
-0.005781909069811028,2012-03-05
0.017263513296285053,2012-03-06
0.0001405001150363868,2012-03-08
0.007282561011225306,2012-03-09
0.010673282351874279,2012-03-12
-0.00508346665024404,2012-03-13
0.0020267556712035206,2012-03-14
-0.002491196318994776,2012-03-15
0.0014254091392909274,2012-03-16
-0.007765241268630928,2012-03-19
0.005620141474583784,2012-03-20
-0.0015330129964760825,2012-03-21
0.000899510491126655,2012-03-22
0.026993891496264223,2012-03-23
0.00027968416057697943,2012-03-26
-0.004483094627742772,2012-03-27
0.002270791335185912,2012-03-28
0.0005775731162006174,2012-03-29
0.004274822992070641,2012-03-30
0.003741944916901041,2012-04-02
-0.009690337287840292,2012-04-03
0.0049171741047986835,2012-04-04
-0.014894942879752819,2012-04-05
-0.012739480963161614,2012-04-09
0.0010109767635653028,2012-04-10
0.005911441869567842,2012-04-11
-0.0045374987204495,2012-04-12
0.0026101859938674585,2012-04-13
0.015753897722164924,2012-04-16
-0.0038313320566124333,2012-04-17
0.009081410957462729,2012-04-18
-0.006728885957414662,2012-04-19
0.007238331749543341,2012-04-23
0.013597833545380047,2012-04-24
0.012822485257810792,2012-04-25
0.009829380707627858,2012-04-26
0.0018474671578681602,2012-04-27
-0.007979149274932757,2012-04-30
0.013911337496303454,2012-05-01
-0.008600605186521481,2012-05-02
-0.01942836606016893,2012-05-03
0.010722755457356474,2012-05-04
0.001210451908810514,2012-05-07
-0.0029356245067161625,2012-05-08
0.011394675423795346,2012-05-09
0.01015236880644973,2012-05-10
-0.004488930004711436,2012-05-11
-0.0013762145325782735,2012-05-14
0.002874499829962493,2012-05-15
-0.02211617042050052,2012-05-16
-0.004408377018511065,2012-05-17
-0.002663005800601425,2012-05-18
0.012357648199596404,2012-05-21
-0.0006777307477523625,2012-05-22
-0.004348582704069372,2012-05-23
0.0005877197952760146,2012-05-24
0.0008170860996936995,2012-05-25
-0.002811257952905174,2012-05-29
-0.0018009498133391094,2012-05-30
-0.02050978245039143,2012-05-31
0.010609653120113378,2012-06-01
0.006976651335498437,2012-06-04
0.014947847414717854,2012-06-05
-0.0023667044501146208,2012-06-06
