account_value,date,daily_return
100000.0,2014-01-03,
98939.66384919586,2014-01-06,-0.01060336150804142
100632.64399278641,2014-01-08,0.017111238079108526
100531.53504258882,2014-01-09,-0.0010047331182597707
102006.63760405473,2014-01-10,0.014673033300854454
99615.85101103451,2014-01-13,-0.023437559056697976
103192.16163633016,2014-01-15,0.0359010196569971
102941.13689820458,2014-01-16,-0.002432595016375716
103511.56718114857,2014-01-17,0.0055413248787805625
104948.42585656243,2014-01-21,0.013881141156903976
105333.15381016256,2014-01-22,0.003665876362223486
105322.74992932344,2014-01-23,-9.877118896362003e-05
102741.5875644837,2014-01-24,-0.024507168361743492
101597.88657574586,2014-01-27,-0.011131821260013441
102903.56151611637,2014-01-28,0.012851398630197686
102318.7020208966,2014-01-29,-0.005683569029126145
104463.15909320768,2014-01-30,0.020958603167904988
103839.148158375,2014-01-31,-0.005973502431377731
101942.48054156301,2014-02-03,-0.018265438906713727
102572.16977877487,2014-02-04,0.006176907152608768
101933.7958204477,2014-02-05,-0.006223656569847358
104449.71945354629,2014-02-07,0.024681938044672558
105061.36719915557,2014-02-10,0.005855906064748284
106762.31016275573,2014-02-11,0.016189994561710108
106709.42321270784,2014-02-12,-0.0004953709784591975
108784.48654278985,2014-02-13,0.01944592396442535
108930.76235759805,2014-02-19,0.0013446385551552087
109974.074799652,2014-02-20,0.009577757645989449
110320.00808638278,2014-02-21,0.0031455894251530836
111317.9803786713,2014-02-24,0.009046158621626388
110961.77632839636,2014-02-25,-0.003199878843141435
110552.49833036539,2014-02-27,-0.0036884593197182847
110440.06180226964,2014-02-28,-0.001017041946530628
110011.0924849391,2014-03-03,-0.0038841821557340506
111403.73030709029,2014-03-04,0.012659067287617676
110958.94371297685,2014-03-05,-0.003992564637533724
111239.25126861416,2014-03-06,0.0025262276861826027
110757.04968105997,2014-03-07,-0.00433481511296574
110866.17395890006,2014-03-10,0.000985258077515816
110797.87342941918,2014-03-11,-0.0006160628354163755
111795.35261431844,2014-03-12,0.009002692506861809
110102.7252137771,2014-03-13,-0.015140409336877547
110272.50799401003,2014-03-14,0.001542039762442604
110614.28322018348,2014-03-17,0.0030993693023833035
111368.63377024399,2014-03-18,0.00681964867555962
110597.43259421829,2014-03-19,-0.0069247610383432745
110747.51755409219,2014-03-20,0.0013570383719896384
109414.57727162098,2014-03-21,-0.01203584795316226
108359.57455936263,2014-03-24,-0.009642250041685951
108918.09528596992,2014-03-25,0.005154327422181915
108184.73888330693,2014-03-26,-0.006733099773160056
108064.02386884922,2014-03-27,-0.0011158229497407746
107446.2643735909,2014-03-28,-0.005716606444417294
107810.9682519936,2014-03-31,0.003394290909310982
108845.30633669133,2014-04-01,0.009593996802626847
109476.00036888356,2014-04-02,0.005794407250242939
108923.27556352848,2014-04-03,-0.00504882169144516
106884.10040598149,2014-04-04,-0.018721206711761695
106100.31069236035,2014-04-07,-0.007333080510983803
106512.12947659726,2014-04-08,0.003881409786169021
107539.82416825526,2014-04-09,0.009648616516335862
105360.8441992306,2014-04-10,-0.02026207487205356
104143.14383487933,2014-04-11,-0.011557427938302056
104905.74889807933,2014-04-14,0.007322662204332087
104920.03203206294,2014-04-15,0.0001361520615756895
105595.14307241671,2014-04-16,0.006434529491446073
105604.83276086085,2014-04-17,9.17626337935129e-05
106715.72755151027,2014-04-22,0.010519355616660064
106665.97464637988,2014-04-23,-0.0004662190501055763
107464.67658000224,2014-04-24,0.007487879206750092
105269.59150104754,2014-04-25,-0.020426107897142942
106050.50397472613,2014-04-29,0.007418215104129322
107041.27686600917,2014-04-30,0.009342462828080045
106773.72752003901,2014-05-01,-0.002499496958589753
106327.62579970591,2014-05-02,-0.004178010178106595
106465.44480519526,2014-05-05,0.0012961730731104737
105308.96433453792,2014-05-06,-0.010862496021816437
107327.60952668422,2014-05-07,0.01916878781310216
106655.67964844935,2014-05-08,-0.006260550115651298
107061.55920891993,2014-05-09,0.0038055128597784815
107906.53734879725,2014-05-12,0.007892451278693091
107421.24921612971,2014-05-13,-0.004497300576876917
107231.425075581,2014-05-14,-0.001767100475314587
106101.34293561213,2014-05-15,-0.010538721640343307
107040.86386971707,2014-05-16,0.008854939137528994
107105.4358997845,2014-05-19,0.0006032465334548931
106951.20401149028,2014-05-20,-0.001440000565783861
107402.0097785496,2014-05-21,0.0042150602344868116
107206.03879246514,2014-05-22,-0.001824649152176283
107649.68803534309,2014-05-23,0.004138285938694031
108402.7839182357,2014-05-27,0.006995801814542624
108232.80497154991,2014-05-28,-0.0015680311938667257
108796.03494152824,2014-05-29,0.0052038748337566165
108468.06795105735,2014-05-30,-0.0030145123454834444
108682.89635071556,2014-06-02,0.0019805681406175335
108990.2740152816,2014-06-03,0.0028282064141367247
109761.49063048164,2014-06-04,0.007076013177945706
110350.65182528297,2014-06-05,0.005367649358779092
110798.06044420997,2014-06-06,0.004054426607605244
111211.04474434654,2014-06-09,0.0037273603750900275
110618.99118075172,2014-06-10,-0.005323693927665518
110171.08401903907,2014-06-11,-0.004049098232877246
109676.60273799697,2014-06-12,-0.004488303672828042
109998.16295585434,2014-06-13,0.002931894404365698
110254.92188224594,2014-06-16,0.002334211040366574
110309.46891269485,2014-06-17,0.0004947355593536429
110827.70675811569,2014-06-18,0.004698035903255127
111013.00860748092,2014-06-19,0.0016719812652052912
111555.19447315238,2014-06-20,0.004883984971423727
111374.10507771197,2014-06-23,-0.0016233165680509254
110599.89429709139,2014-06-24,-0.006951443336674745
110668.80699917498,2014-06-25,0.0006230810844942702
111217.69668480578,2014-06-26,0.004959750633571902
111714.25340935412,2014-06-27,0.004464727640921984
112969.6761259717,2014-06-30,0.011237802503296868
113670.3739113492,2014-07-01,0.0062025298239871685
113383.59386274042,2014-07-02,-0.002522909345160085
114248.74631497088,2014-07-03,0.007630314252322856
114254.30115216938,2014-07-07,4.8620552764777614e-05
113958.35588401524,2014-07-08,-0.002590233060547842
114248.67038959233,2014-07-09,0.0025475490877786555
114334.41042560307,2014-07-10,0.0007504685675410183
114355.46417230336,2014-07-11,0.0001841418224131086
114406.36368983952,2014-07-14,0.00044509912932078066
114114.23223584858,2014-07-15,-0.0025534545856462643
114215.21307557789,2014-07-16,0.0008849101269035042
113675.42279809681,2014-07-17,-0.0047260803788361505
115106.98136943547,2014-07-18,0.012593386821013075
114839.8999237415,2014-07-21,-0.0023202888523049525
115237.43949550358,2014-07-22,0.003461685111412205
114683.19621938435,2014-07-23,-0.004809576458359777
115017.50278800694,2014-07-24,0.002915044048677151
114068.30984634129,2014-07-25,-0.008252595636814908
114449.81110948292,2014-07-28,0.003344498254208794
113581.10475629536,2014-07-29,-0.007590282105022883
111970.34547990529,2014-07-30,-0.014181577823584202
110523.14549201695,2014-07-31,-0.012924850608307281
110695.0859774944,2014-08-01,0.001555696634510495
110959.75605291096,2014-08-04,0.0023909830601729354
109845.12503951756,2014-08-05,-0.010045362868875585
109381.87831062046,2014-08-06,-0.004217271624302299
110393.16750854222,2014-08-08,0.00924549124170193
110991.89580720631,2014-08-12,0.005423599233329135
111764.32155030934,2014-08-13,0.006959298581985962
