,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CMCSA,COST,CPRT,CSCO,CSGP,CSX,CTAS,CTSH,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FTNT,GILD,GOOG,GOOGL,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MRNA,MSFT,MU,NFLX,NTES,NVDA,NXPI,OKTA,ORLY,PAYX,PCAR,PDD,PEP,PFE,PG,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,SPLK,SWKS,TCOM,TMUS,TSLA,TXN,VRSK,VRSN,VRTX,WBA,WDAY,XEL
0,0.0,97.0,0.0,0.0,0.0,0.0,70.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,88.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98.0,0.0,0.0,77.0,0.0,0.0,0.0,80.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
1,0.0,98.0,0.0,0.0,0.0,0.0,70.0,0.0,180.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,80.0,7.0,0.0,0.0,31.0,0.0,0.0,0.0,7.0,185.0,0.0,82.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,53.0,41.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,86.0
2,0.0,68.0,0.0,0.0,0.0,0.0,38.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,80.0,102.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,185.0,0.0,82.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,82.0,94.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,98.0,50.0,8.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,95.0,98.0,0.0,94.0,0.0,75.0,0.0,0.0,21.0
3,0.0,68.0,0.0,0.0,0.0,0.0,38.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,98.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,80.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,47.0,185.0,0.0,33.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,94.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,50.0,8.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,79.0,28.0,0.0,94.0,0.0,75.0,0.0,0.0,21.0
4,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,32.0,22.0,0.0,94.0,0.0,0.0,0.0,0.0,47.0,174.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,83.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,79.0,123.0,0.0,184.0,0.0,9.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,22.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,83.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,40.0,8.0,0.0,0.0,0.0,1.0,0.0,193.0,0.0,0.0,0.0,123.0,0.0,169.0,0.0,9.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,2.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,174.0,99.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,83.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,123.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,43.0,0.0,0.0,96.0,0.0,0.0,0.0,185.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,219.0,99.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,123.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,185.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,114.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,167.0,197.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0,0.0,0.0,1.0,0.0,193.0,0.0,0.0,0.0,123.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,93.0,197.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,95.0,0.0,101.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,33.0,0.0,0.0,0.0,1.0,0.0,193.0,0.0,0.0,0.0,123.0,0.0,142.0,0.0,0.0,0.0,0.0,99.0
