account_value,date,daily_return
100000.0,2014-10-09,
95434.09082442672,2014-10-13,-0.045659091755732795
96059.27539628254,2014-10-14,0.006550956439727473
95793.1041667757,2014-10-15,-0.002770906072409818
95587.78126175386,2014-10-16,-0.002143399640378796
97243.538456899,2014-10-17,0.017321849856636762
98461.16086706035,2014-10-20,0.012521370874436277
101550.03821709818,2014-10-21,0.03137153089438338
100115.59391090194,2014-10-22,-0.014125492529403316
101537.7120692424,2014-10-23,0.014204761743770833
103184.44184657853,2014-10-24,0.01621791296826891
103576.59414455216,2014-10-27,0.003800498320829293
104193.16766226524,2014-10-28,0.005952826725047489
104655.85274193317,2014-10-30,0.004440647021767052
105748.00529371286,2014-10-31,0.010435656708782437
105331.99807084807,2014-11-03,-0.003933948651885566
105338.56486311278,2014-11-04,6.23437548417094e-05
104641.77272421258,2014-11-05,-0.006614786709935538
105130.292297028,2014-11-06,0.004668494809457524
105260.36349067287,2014-11-07,0.0012372380101195457
105689.5177786805,2014-11-10,0.00407707396949708
106055.2077432317,2014-11-11,0.003460040051625368
106659.19889241192,2014-11-12,0.005695063562013214
105963.38141219669,2014-11-13,-0.006523745606950571
104172.11405647482,2014-11-17,-0.01690458847055709
105953.05912829784,2014-11-18,0.017096178645827687
105069.20823429039,2014-11-19,-0.008341910099426197
105196.48887553002,2014-11-20,0.001211398119188356
105706.13416995818,2014-11-21,0.004844698714528306
106184.76027859675,2014-11-24,0.004527893413158068
105376.89795435607,2014-11-25,-0.007608081631686914
105880.80229807581,2014-11-26,0.0047819242500193315
106243.40670447142,2014-11-28,0.0034246473253460863
105137.69478491983,2014-12-01,-0.010407346242456761
107218.39312545737,2014-12-02,0.019790222191898188
108749.17197512432,2014-12-03,0.014277203799125893
108492.14949929982,2014-12-04,-0.00236344306035996
109255.89614647038,2014-12-05,0.007039648957968936
108642.90756886608,2014-12-08,-0.005610576629956121
109542.96946018345,2014-12-09,0.008284589500210604
107673.70158920274,2014-12-10,-0.017064243193262607
107762.43542346939,2014-12-11,0.0008240994129204982
107024.86996278747,2014-12-12,-0.006844365179605849
106020.97580347046,2014-12-15,-0.009380008213661695
105133.7227087973,2014-12-16,-0.008368656182884515
107229.27234895575,2014-12-17,0.019932230935670203
111284.94099589906,2014-12-18,0.037822402018591994
112540.86881109666,2014-12-19,0.011285694218446718
111715.54032050745,2014-12-22,-0.007333589115742001
110045.49994717068,2014-12-23,-0.014949042617933839
110998.99726921496,2014-12-24,0.008664573494618244
111681.82095605473,2014-12-26,0.006151620317647266
112076.4563318618,2014-12-29,0.0035335686007695877
111401.9542402235,2014-12-30,-0.006018231783141759
110777.06083022835,2014-12-31,-0.00560935770163995
110946.47792751182,2015-01-02,0.0015293517991339378
109499.0661404039,2015-01-05,-0.013046036378492332
108669.42592047836,2015-01-06,-0.007576687630027279
110980.8365148566,2015-01-07,0.021270109552889993
112397.11436452628,2015-01-08,0.012761463097100467
111387.18953860449,2015-01-09,-0.008985326995552545
111272.3960105962,2015-01-12,-0.001030581061285396
111662.53073691079,2015-01-13,0.0035061231743174215
111033.26398329186,2015-01-14,-0.005635433385452693
110152.23692084251,2015-01-15,-0.007934802876568003
111749.18732627423,2015-01-16,0.014497666593728198
111955.80324794698,2015-01-20,0.0018489254966078672
113027.56064479175,2015-01-21,0.00957304012612159
114011.73391716393,2015-01-22,0.008707374261266443
114041.52174682122,2015-01-23,0.00026126985910890355
114897.18423143719,2015-01-26,0.007503078453438894
113974.82750933398,2015-01-27,-0.008027670375675311
113605.97961221445,2015-01-28,-0.0032362224640288817
114411.16095144566,2015-01-29,0.007087490834370103
114460.4898587496,2015-01-30,0.00043115467838727994
114838.1342485399,2015-02-02,0.003299342771085012
115714.09058240107,2015-02-03,0.007627747869582757
114664.60639021895,2015-02-04,-0.009069631769994091
115786.25849289504,2015-02-05,0.009782025491448909
114662.66971687216,2015-02-06,-0.009703990703627596
113914.2913336595,2015-02-09,-0.006526783172418504
115175.91250631864,2015-02-10,0.011075179048112727
