,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CMCSA,COST,CPRT,CSCO,CSGP,CSX,CTAS,CTSH,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FTNT,GILD,GOOG,GOOGL,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MRNA,MSFT,MU,NFLX,NTES,NVDA,NXPI,OKTA,ORLY,PAYX,PCAR,PDD,PEP,PFE,PG,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,SPLK,SWKS,TCOM,TMUS,TSLA,TXN,VRSK,VRSN,VRTX,WBA,WDAY,XEL
0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,24.0,93.0,0.0,46.0,52.0,0.0,0.0,0.0,0.0,79.0,0.0,30.0,89.0,0.0,57.0,92.0,0.0,39.0,0.0,31.0,0.0,78.0,0.0,48.0,0.0,0.0,90.0,74.0,0.0,89.0,15.0,0.0,75.0,0.0,97.0,42.0,0.0,0.0,0.0,0.0,64.0,5.0,0.0,1.0,62.0,0.0,72.0,0.0,0.0,0.0,0.0,12.0,0.0,28.0,89.0,96.0,16.0,59.0,33.0,54.0,0.0,61.0,0.0,41.0,83.0,0.0,0.0,25.0,0.0,63.0,29.0,58.0,0.0,63.0,72.0,0.0,36.0,73.0,0.0,0.0,75.0
1,0.0,0.0,85.0,0.0,0.0,0.0,8.0,6.0,182.0,0.0,0.0,7.0,93.0,93.0,0.0,90.0,74.0,0.0,0.0,89.0,0.0,143.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,85.0,74.0,0.0,89.0,0.0,0.0,37.0,0.0,192.0,42.0,0.0,0.0,86.0,0.0,0.0,5.0,0.0,88.0,62.0,85.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,28.0,67.0,2.0,16.0,59.0,33.0,54.0,0.0,61.0,0.0,41.0,83.0,0.0,0.0,0.0,62.0,44.0,0.0,58.0,0.0,69.0,72.0,0.0,36.0,73.0,0.0,0.0,75.0
2,0.0,0.0,177.0,0.0,0.0,0.0,8.0,0.0,144.0,0.0,0.0,7.0,68.0,93.0,0.0,2.0,74.0,0.0,0.0,89.0,0.0,68.0,121.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,85.0,165.0,0.0,89.0,0.0,0.0,37.0,0.0,192.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,186.0,41.0,57.0,92.0,0.0,0.0,0.0,0.0,107.0,0.0,23.0,67.0,0.0,0.0,59.0,33.0,0.0,0.0,61.0,86.0,41.0,48.0,0.0,0.0,0.0,62.0,44.0,0.0,0.0,0.0,70.0,35.0,0.0,21.0,28.0,0.0,0.0,2.0
3,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,7.0,68.0,93.0,0.0,0.0,74.0,0.0,0.0,12.0,0.0,54.0,121.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,85.0,165.0,82.0,89.0,0.0,0.0,0.0,96.0,178.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,284.0,41.0,57.0,92.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,67.0,0.0,0.0,6.0,0.0,0.0,0.0,61.0,60.0,41.0,48.0,0.0,0.0,0.0,62.0,44.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0
4,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,132.0,12.0,0.0,0.0,68.0,191.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,54.0,121.0,94.0,38.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,85.0,154.0,9.0,89.0,0.0,0.0,0.0,96.0,178.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,382.0,0.0,57.0,64.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,60.0,39.0,0.0,0.0,0.0,1.0,62.0,44.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,132.0,12.0,0.0,0.0,68.0,190.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,54.0,121.0,34.0,38.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,86.0,154.0,0.0,89.0,0.0,0.0,0.0,51.0,178.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,382.0,95.0,57.0,64.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,60.0,39.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,132.0,12.0,0.0,0.0,0.0,154.0,0.0,0.0,160.0,86.0,0.0,0.0,0.0,13.0,61.0,0.0,2.0,0.0,0.0,0.0,95.0,174.0,0.0,0.0,0.0,86.0,154.0,0.0,89.0,0.0,0.0,0.0,51.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,51.0,0.0,52.0,0.0,0.0,0.0,0.0,171.0,98.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,61.0,60.0,6.0,38.0,0.0,0.0,97.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,89.0
7,0.0,0.0,191.0,94.0,0.0,0.0,0.0,97.0,132.0,12.0,0.0,0.0,0.0,154.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,13.0,61.0,0.0,2.0,0.0,0.0,0.0,16.0,174.0,0.0,0.0,0.0,86.0,128.0,0.0,89.0,0.0,0.0,0.0,51.0,72.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,51.0,87.0,52.0,0.0,0.0,0.0,0.0,265.0,98.0,0.0,23.0,79.0,0.0,0.0,0.0,0.0,0.0,61.0,54.0,6.0,0.0,88.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,38.0
8,0.0,0.0,191.0,18.0,0.0,0.0,0.0,97.0,132.0,12.0,0.0,0.0,0.0,251.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,3.0,128.0,0.0,89.0,0.0,0.0,0.0,39.0,66.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,51.0,87.0,0.0,0.0,0.0,0.0,0.0,274.0,58.0,0.0,23.0,79.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
9,0.0,0.0,159.0,0.0,0.0,0.0,0.0,196.0,125.0,0.0,0.0,0.0,36.0,251.0,0.0,0.0,153.0,0.0,0.0,6.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,128.0,0.0,76.0,0.0,0.0,0.0,39.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,274.0,58.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,85.0,61.0,0.0,0.0,92.0,0.0,86.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
