account_rewards,date
-0.00045515537638202657,2011-07-19
0.008773034324138396,2011-07-21
-0.01036623788322501,2011-07-22
-0.003311010672253136,2011-07-25
-0.030945018106893325,2011-07-26
0.005233527835914376,2011-07-27
-0.007318537363623169,2011-07-28
-0.007517697001181055,2011-07-29
-0.029516462054598343,2011-08-01
0.007944638101973493,2011-08-02
-0.05124902302287946,2011-08-03
0.02080200248824611,2011-08-04
-0.04643200769473088,2011-08-05
0.03111591775300846,2011-08-08
-0.030441252093545444,2011-08-09
0.03822187186809633,2011-08-10
0.015923820398585652,2011-08-11
0.017762128122628847,2011-08-12
-0.009603065184443975,2011-08-15
-0.004727286215793975,2011-08-16
-0.03576509186903653,2011-08-17
0.009752647400259593,2011-08-19
0.018743195550933425,2011-08-22
0.0110562114611095,2011-08-23
-0.02146920152780614,2011-08-24
0.023800980433763445,2011-08-25
0.02165789942943298,2011-08-26
0.006621348940471735,2011-08-29
6.730682365315251e-05,2011-08-30
-0.005926268794416638,2011-08-31
-0.022645512781579315,2011-09-01
0.008584096476595044,2011-09-02
0.029737793200544885,2011-09-06
-0.01315772473404585,2011-09-07
-0.025315661733965787,2011-09-08
0.005408728090701309,2011-09-09
0.017286525005039712,2011-09-12
0.016414858852986297,2011-09-13
0.0052023055892914906,2011-09-14
0.0044674577963497355,2011-09-15
-0.008623863101554727,2011-09-19
-0.02281258340376317,2011-09-20
-0.029962011320181933,2011-09-21
0.009214778076130652,2011-09-22
0.004331046381776239,2011-09-23
0.0125654691122705,2011-09-26
-0.019498973860024967,2011-09-27
-0.02154676163701127,2011-09-29
-0.029917908633088453,2011-09-30
0.020044135670773473,2011-10-03
0.02072715521108959,2011-10-04
0.01738879288391562,2011-10-05
-0.00252950147196758,2011-10-06
0.027698894679360365,2011-10-07
-0.0017102813350682441,2011-10-10
0.011145793754634746,2011-10-11
0.0044812291886183265,2011-10-12
0.009357213925331157,2011-10-13
-0.009415449847878605,2011-10-14
0.005483373906689146,2011-10-17
-0.007661783092493204,2011-10-18
0.0009461536555714147,2011-10-19
0.014495375473966203,2011-10-20
0.01572948780793201,2011-10-21
-0.013418842017492109,2011-10-24
0.006168278937695131,2011-10-25
0.03571680831845551,2011-10-26
0.001095972585943254,2011-10-27
-0.012335956884671226,2011-10-28
-0.018503902545673422,2011-10-31
0.009182189192853872,2011-11-01
0.015699129040489014,2011-11-02
0.0014411122011095403,2011-11-03
-0.003740264859450503,2011-11-04
-0.0023766910192027225,2011-11-07
-0.023921098348047388,2011-11-08
0.006489751083910076,2011-11-09
0.0156354453180505,2011-11-10
-0.012441534447293226,2011-11-11
0.009131324639221823,2011-11-14
-0.013093006458435927,2011-11-15
-0.015706048683706408,2011-11-16
-0.004303351208902404,2011-11-17
-0.014218858253314435,2011-11-18
-0.0042461709170376815,2011-11-21
-0.01849635776940967,2011-11-22
0.0007725862222677509,2011-11-23
0.022158524393816527,2011-11-25
0.040641434213999815,2011-11-29
-0.0007666580340429618,2011-11-30
0.002438033013738987,2011-12-01
0.013929888099344206,2011-12-02
-0.0005142073553391749,2011-12-05
-0.006834631608680684,2011-12-06
-0.006511490366566076,2011-12-07
0.009697591612379406,2011-12-08
-0.005910118752941232,2011-12-09
-0.011217646571263843,2011-12-12
-0.0028170834018968606,2011-12-13
0.0019128073520283076,2011-12-14
0.014569706302444552,2011-12-15
-0.01195423822587894,2011-12-16
0.029179694432588776,2011-12-19
0.004007463910073772,2011-12-20
0.0048217771931622815,2011-12-22
0.0031666332493736275,2011-12-23
-0.012416498866581319,2011-12-27
0.0077032561098484605,2011-12-28
-0.0020246841919779853,2011-12-29
0.01689811553809394,2011-12-30
-0.0028023447278872882,2012-01-03
-0.001592693177654917,2012-01-04
0.0031576665404147624,2012-01-05
0.005241835205357045,2012-01-06
0.018419179433657756,2012-01-09
0.0042600771312102876,2012-01-10
0.007198700329719587,2012-01-11
-0.0066033712953979026,2012-01-12
0.009827467729332014,2012-01-13
0.017848916603551812,2012-01-17
0.007969426666954464,2012-01-18
-0.005801462297656863,2012-01-19
0.00024325976943124648,2012-01-20
0.007140958731598816,2012-01-23
0.014580177344087477,2012-01-24
-9.181788554557425e-06,2012-01-25
0.003053748627121006,2012-01-26
-0.01200453837382237,2012-01-27
0.0007416704378016086,2012-01-30
0.0107348572699788,2012-01-31
0.004996312104809862,2012-02-01
0.007655239197242899,2012-02-02
-0.0015536073881468185,2012-02-03
-0.00198044228882943,2012-02-06
0.001787837872825944,2012-02-07
-0.004014354854341154,2012-02-09
0.008614351845765086,2012-02-10
-0.0023017777577383886,2012-02-13
-0.0062052722898708465,2012-02-14
0.010192345475308916,2012-02-15
-0.005460160233935511,2012-02-16
-0.0009302518704783892,2012-02-17
0.00026451295054826825,2012-02-21
0.009118943553039594,2012-02-22
0.0005365184276116542,2012-02-23
0.0027562134760781036,2012-02-24
0.0041020694409302045,2012-02-27
-0.004639363974488851,2012-02-28
0.012323261196816076,2012-02-29
-0.002943523112780462,2012-03-01
-0.006320454690888797,2012-03-02
-0.010187792612973416,2012-03-05
0.02446536751573676,2012-03-06
0.00780176436486555,2012-03-08
0.0002351976473973646,2012-03-09
0.012723210884141651,2012-03-12
-0.0041293297273470135,2012-03-13
0.006247342947306576,2012-03-14
-0.000956617608677586,2012-03-15
-0.001977070603149826,2012-03-16
-0.0073893935783273966,2012-03-19
0.00509631657109595,2012-03-20
-0.003661513308173573,2012-03-21
0.0007443122457194005,2012-03-22
0.024321081719337386,2012-03-23
-0.010457938682115328,2012-03-26
-0.006465173116056663,2012-03-27
-0.005056061469459143,2012-03-28
0.0019471557865382591,2012-03-29
0.003672011937061315,2012-03-30
0.00760998709115644,2012-04-02
-0.017529092145639014,2012-04-03
0.0023157679590864806,2012-04-04
-0.011393881989742803,2012-04-05
-0.013877676412636805,2012-04-09
0.009316244456316708,2012-04-10
0.012097005985491982,2012-04-11
